"Note","Description","key"
"4,0","a la base ça ne me disait rien jsui pas fanne de will smith mais a force d en entendre parler je me suis laissée tenter et donc bonne surprise au final  il y a derrière ce film une vraie réflexion sur les machines robots en tous genres et sur le pouvoir quils pourraient avoir sur notre société future si nous tentions de les rendre aussi intelligents voire plus que l homme  les effets spéciaux sont spectaculaires et la touche d humour de w smith est bienvenue  un seul point noir le début du film ressemble à un spot de pub pour converse jvc et que dire du nom du robot  sonny",9
"5,0","je suis allé voir i robot sans réel espérance et jai découvert un des plus beau film danticipation qui soit  une réalisation au service dun superbe scénario  des acteurs excellent je film à tout pour vous mener par le bout du nez bémol la pub un peu grossière",10
"4,5","nayant pas lu le roman qui sen inspire mais qui est loin dêtre une adaptation jai trouvé qui robot était un très bon film avec un will smith toujours au top de beaux effets spéciaux et un shia labeouf remarqué  un film de science fiction très bien réalisé avec des robots qui sont dune imagination bien trouvé un scénario vraiment bien avec du suspense et des scènes daction efficaces  sinon la pub pour les converses moyen quand même mais pour laudi je veux quand même  voiture magnifique pour un film futuriste et un acteur de génie ",11
"5,0","trop bon  juste un peu lourdingue que personne ne le croit avec toutes les crasses quil lui arrive  sinon nickel  effet spéciaux hallucinants et pas crades du tout contrairement à spiderman 2  les émotions sur les visages des robots sont trop bien rendues  a voir absolument pour tout amateur de sf et qui ne sattend pas à voir une transcription dasimov ce nest pas le but ",12
"5,0","bon film bon scénario bons effets speciaux et surtout très bons acteurs will smith montre encore une fois quil est un extraordinaire comédien  la réflexion sur lhumanité est omniprésente et on passe un très bon moment ",13
"2,5","quelle déception la bande annonce laissait présager un film dynamique vraisemblablement agréable à regarder   il nen est rien  les acteurs ne semblent pas croire en leur composition  le meilleur dentre eux est peut être le robot le seul véritablement crédible     will smith nous avait habitué à plus de présence devant la caméra  il se fait ici davantage défenseur de la société de consommation au travers dun très bon jeu dhomme sandwich digne des meilleurs acteurs de spots publicitaires merci converse merci audi et merci jvc  honnêtement ce film sans atteindre des sommets dexcellence avait toutes les cartes pour être divertissant  il a raté le coche a croire que cest un robot sans génie et sans la touche artistique propre à lhumain qui était à la baguette   ",14
"2,5","une fois dépassé le pompage des grands films tels que matrix star wars etc  qui ne démontre quun manque dinspiration créatrice du réalisateur une fois dépassées les phrases grandiloquentes que les américains adorent liberté responsabilité et blabla    et les facilités habituelles à hollywood les méchants en rouge le gentil robot qui passe dans un couloir dans un décor ressemblant au couloir de la mort avec ne musique triste     reste t il de la place pour loeuvre dasimov etonnament oui  les scénaristes ont lu loeuvre dasimov bien sur en diagonale et lont bien sur déformée pour la rendre hollywoodiennement correcte mais ils ont voulu mettre de la bonne volonté en replaçant beaucoup de références à de nombreuses nouvelles dasimov  et cela dans un film assez moyen et banal est quand même à saluer",0
"4,0","i robot un bon film il me rappel par moment blade runner les effets spéciaux super et les robots formidables surtout les visages  plus humain que jamais javais vu dark city du même réalisateur un régale aussi ",1
"1,0","quelle déception mais quest il arrivé à proyas pour en arriver là il me faut la réponse car cest là dans lincompréhension la plus totale que je nage    tout commence comme ceci le premier 1 4 dheure ne se résume quà un franchement honteux spot de pub vous ne connaissiez pas jvc converse audi ou fedex nayez craintes i robot va vous rappeler ce quil est bon dacheter à grand renfort de gros plans et dallusions à ces généreux mécènes  non merci je ne paye pas ma place de ciné pour voir ça    le film en lui même cest tellement bateau plein de bons sentiments niaiseux prévisible mal joué will smith y est tout bonnement insupportable gonflé de scènes daction risibles et de répliques plus foireuses les unes que les autres que cen devient proprement soporifique et exaspérant  cest pourtant dommage lidée de départ était excellente mais ce nest certainement pas avec cette version aseptisée destinée à un public que lon prend plus pour un gland que pour autre chose que proyas risque de se faire honneur  espérons juste que ce ne soit là quun passage à vide   ",2
"2,5","deux étoiles pour le bon divertissement très parasité par le jeu complètement inexpressif de will smith et la pub outrancière qui est véhiculée dans le film chaussures et voiture    une vraie épidémie très inquiétante ",3
"4,5","une bonne mise en image de lunivers dasimov au sujet de son thème favori les robots   les 3 lois de la robotique ont souvent été évoquées détournées dans pas mal de films de sf mais cest dans celui ci quelles sont le mieux exploitées ",4
"4,0","excellent film will smith au top mise en scène rythmée et originale scnénario intelligent sans oublier les scènes daction très très bien faites  que vouloir de plus  seul petit défauts  les paysages en images de synthèses font justement trop images de synthèses  sinon le reste des effets spéciaux tient très bien la route ",5
"1,0","une grosse daube  un scénario inexistant  quand hollywood comprendra que les effets spéciaux ne font pas forcément un bon film  il faudrait mettre quelques dollars de plus dans le scénario que dans les effets speciaux  quant à will smith cest sa plus mauvaise prestation  aucune expression du visage rien  bref un film à ne même pas louer en dvd ",6
"4,5","les films de science fiction cest souvent plein deffets spéciaux sa pète de partout et cest creux du scénario  ici ce dernier bien que basique on va pas demander non plus une nouvelle double trilogie de la guerre des étoiles mais agréable à suivre  ce dernier nest peut être pas tiré de jules verne mais il va un peut dans la ligné le thème de la robotique qui sera un sujet du futur est bien aborder avec la question qui est la dérive que lon pourrait faire de ces appareil   pour résumer pour quelquun qui cherche un film qui va pouvoir apprécier dans le domaine de la science fiction  futur anticipé serais plus approprié je pense trouvera son compte dans i robot ",7
"5,0","un film sans aucune fausse note   un acteur trop classe   une spectatrice tres contente",8
"2,5","bien au debut les robot son bien fait mais le rhytme baisse et on comprends pas vraiment l interets des robots",9
"2,5","a première vue nanardissime ce film reste dans lensemble assez bon  le scénario sent bien sûr le réchauffé mais il sait quand même nous tenir en haleine jusquau bout ",10
"4,0","perso je mattendais à une mauvaise adaptation de lunivers d asimov     finalement meme si lunivers des robots a été supprimé cest un honnête divertissement daction policier à bonne intrigue dailleurs  vive les trois lois",11
"4,0","ce qui est sur cest que ce nest pas un chef doeuvre  cependant on passe un bon moment et cest bien le principal après tout  dans cette libre adaptation dasimov ce qui nétait pas un pari gagné à la base on a de laction des effets spéciaux mention spéciale aux robots et au concept car quaudi à mis à la disposition de will smith et un jeu toujours aussi second degré de will smith que jaime bien javoue   cest vrai que jattendais quelque chose de plus hors norme de la part dalex proyas qui mavait enchanté avec dark city qui est un chef doeuvre nayons pas peur des mots mais la machine hollywoodienne lui a oté ce petit quelque chose que lon attendais et qui aurait pu faire la différence   donc à voir sans prétention   ",12
"4,0","super thriller de science fiction  les scènes daction sont superbes en particulier la scène finale ",13
"4,0","ce film est génial   sincérement i robot possède presque une âme  lintringue est basique  un meurtre qui remet en cause les fondements dun système soi disant parfait mais son déroulement est tout à fait innattendu   même si lon peut noter un lien avec minority report que je vous conselle dailleurs utopie dun système sans faille et pourtant    lidée est presque neuve    mise au gout du jour jai envie de dire  mise à lheure du futur des nouvelles technologies   les acteurs sont géniaux will smith est énorme il est comme le whisky il se bonifie avec le temps et sonny est incroyablement attendrissant   ses remarques sa philosophie   le robot le plus humain que je conaisse  il me fait un peu penser à gollum de temps en temps   les rides et lodeur en moins   en conclusion ce film est tout public   fana daction vous serez servis fana dintrigue vous vous régalerez fana de reflexion sur les enseignements à tirer ne croyez pas que votre place est dans une autre salle i robot est très riche à ce point de vue  cherchez plus profond   allez le voir ",14
"5,0","je viens de voir ce film ce soir et jai été agréablement surpris  moi qui aime lunivers des robots et de la science fiction jai tout de suite plongé dans lunivers de i robot et je nai pas été déçu les acteurs jouent très bien leurs rôles et les robots sont superbement bien réalisés  sony est très attachant même pour un robot et lhistoire est bien mené  on se prend très facilement à la révolte entre les robots et les humains vers la fin du film  en bref cest un film fantastique incroyablement bien mis en scène et qui peut nous faire imaginer un futur proche qui se déroulerait dans ces conditions  grandiose",0
"4,0","will smith égal à lui même gravure de mode seul contre tous et fonceur  un film qui va à 100 km h où on ne se repose jamais  une histoire assez interessante par la même occasion qui pourrait peut être arrivé à lavenir    qui sait ",1
"4,0","très bien  bon jeu des acteurs  thème classique mais idée originale  les effets sont très beaux  lactions est présente mais noccupe pas lessentiel du film  on se prend facilement au jeu et on passe un très bon moment  regret  un peu court  on aurait aimé plus de détails ",2
"4,0","du grand will smith des effets spéciaux de oufun vision futuriste incroyable bon film de science fiction melé avec de laction  je le conseil allez voir ce film",3
"1,0","vraiment médiocre  bourré de clichés et de pubs cest prévisibles et lent  peu de scénes dactions et elles sont pas terribles en plus  will smith joue la frime encore une fois grosse moto et il fait des poses en plus  je me demande pourquoi je mets une étoile  je me suis endormi devant alors que jai regardé ça laprés midi ",4
"5,0","une mise en scène de folie   je suis tellement admiratif  du résultat visuel de irobot quil me faudrait me prosterner à travers ces quelques mots ",5
"4,0","un très bon film moi qui pensait que jallais voir le film typique bidon pas du tout et je félicite surtout les effets spéciaux impressionants will smith balance peut etre un peu trop les bras quand il marche mais    ca reste un très bon film",6
"2,5","je voulais y croire mais    quelle déception au final trop de pubs dans et autour du film un will smith insupportable pas du tout crédible    et aussi un scénario sous exploité blockbusterdisé à défaut de certaines idées intéressantes    vraiment dommage ",7
"4,0","sympathique visuellement réussi mais sans grande profondeur alors que les histoires originelles sy prétaient  mais cela reste un spectacle agréable et cest déjà bien",8
"2,5","un bon scénario mais je mattendais à un truc plus sérieux la cest super trop américaniser on diré die hard en moins bienbref le sujet est intéréssant mais pas assez traité en profondeur visuelement trés beau ",9
"4,0","un très bon film a n en pas douter  les acteurs sont assez honnètes et ce film reste dans une certaine limite sans jamais tomber dans l absurde des robots concues de manière humaines nous rapprochent de la réalité bien que l histoire se passe dans un futur où les voitures se déplacent et les machines fonctionnent à distance  dommage quand même pour la fin qui nous rappelle que nous en train de regarder un film américain  mais la portée du message d alex proyas sur le danger des robots ne va pas plus loin  2 bonnes heures en perspective où on ne sennuie guère ",10
"5,0","un des meilleurs films sf de ces dernières années  bon scénario très bons effets spéciaux et des acteurs magnifiques will smith quel charisme   a ne pas manquer   ",11
"4,0","bon film de science fiction rythmé bonne trouvaille pour lhistoire très bien ficelée bons acteurs à revoir avec plaisir ",12
"0,5","pitoyable les scenes dactions ne pallient pas les pauvres pubs pour des chaussures     ca ma tue tout mon film ",13
"2,5","un bon film de science fiction sans plus  will smith fait du will smith la réalisation est bonne sans etre extraordinaire lhistoire tient la route et les effets spéciaux sont bien faits  par contre les scenes au ralenti façon matrix et les pubs omniprésentes converse audi     rendent le film un peu gonflant  on passe tout de même un bon moment mais on se dit que ce film aurait pu etre mieux  a choisir mieux vaut voir dans le même genre minority report",14
"5,0","première fois que lon voit ce genre de robots au cinéma  will smith est très convaincant et le film nest pas seulement bourré daction il est aussi bourré de beaucoup dhumour ",0
"4,5","très bon film le genre de film que jadore  très bon scénario très bons acteurs will smith toujours au top et shia labeouf en forme  cest pas non plus un chef d’œuvre mais cest très divertissant je lai vu au moins 8 fois ",1
"5,0","film génial lhistoire est très bien pensé  cest du solide cest une bonne vision du futur et des machines ",2
"5,0","film excellent avec un will smith génial   on ne sennuie pas à un seul moment ",3
"4,0","bonne histoire bonne aventure  le film est bien filmé les effets spéciaux sont incrustés correctement ",4
"2,5","deçu  voila le premier mot qui mest venu a la sortie du ciné apres avoir vu ce film  will smith est excellent certes mais lhistoire est je trouve réellement gachée et est aussi souvent utilisée pour prétexte a lactioncomparé a un minority report ou a un terminator 3 ce film nest a mon gout pas grand chose  reste un excellent divertissement servi par de tres bons effets speciaux dommage ",5
"4,0","vraiment une bonne surprise  bon évidemment ce nest pas le scénario du siècle mais au moins celui du mois  une réalisation efficace un jeu honorable des effets spéciaux plutôt bons et placés le plus souvent à bon escient rendent ce film tout à fait sympathique à regarder  après certains voudront y voir une réflexion sur lhumanité je la leur laisse ",6
"2,5","will smith au pays des robots    cest un film distillant tout au plus  le duo dacteurs entre bridget moynahan et will smith fonctionne pas mal tout en évitant les méandres dune liaison qui aurait été déplacée  mais nous sommes las de voir et de revoir toujours les mêmes images de combats de gens ou ici de robots à la matrix    matrix ou plutôt animatrix car les fans de sf lauront remarqué  ce film reprend simplement une partie du scénario de   second renaissance  1 et 2 mais attention une partie seulement    second renaissance  va beaucoup plus loin  cest bien ce que lon peut reprocher à ce film pas beaucoup dintrigues ni de surprises une pseudo enquête une psychologie de lintelligence artificielle à peine effleurée  on peut toujours se demander pourquoi on débloque daussi gros budgets pour des films sans saveurs ni odeurs  on notera tout de même quelques rares mais bonnes notes dhumour du personnage de will smith et une peinture assez convaincue dune ville du futur proche  bref un film à voir uniquement si lon sennuie ferme ",7
"5,0","une vision peu commune dun avenir possible de plus ici will smith joue avec un excellent jeu ",8
"3,5","une excellente réflexion sur notre futur sur linformatisation et lautomatisation dont la société fait de plus en plus preuve  après on pose réellement des questions à ce sujet  will smith très bon comme dans beaucoup de ses films dailleurs",9
"4,0","très bon film futuriste de science fiction où will smith interprète à merveille lhomme sceptique face à lavancée de la technologie  les effets spéciaux sont vraiment réussis et le script très bon  bonne mise en garde pour lhomme qui avec la technologie prépare sa propre extinction ",10
"5,0","jaime beaucoup ce film  spectaculaire  le couple will smith bridget moynahan est très très bon   le robot qui se pose des questions existentiels est une métaphore de lêtre humain qui ne sait pas au fond quel est le but de son existence      etc     ghost in the shell nest pas loin      la vie a telle un sens       le lapin doit aller au fond du terrier comme néo dans matrix pour le savoir     ",11
"2,5","puissance imaginaire scénario réellement présent i robot a été une surprise  un film que tout les fans de sf doivent voir    ",12
"4,5","tres bon flim un moral bref a voir au cinema",13
"4,0","un film solide et efficace will smith est parfait tout en dérision manque juste le petit je ne sais quoi pour quil bascule dans les classiques du genre sorti peut apres le chef doeuvre minority reportil  peut souffrir de la comparaison cela reste tout de même un excellent divertissementà regarder sans restriction ",14
"5,0","will smith semble adorer les films de science fiction ça tombe bien nous aussi ce film est lun des meilleurs du genre  il est servie par des effets spéciaux allucinants et pose la réflexion sur le devellopement informatique sur la robotique  le scénario est de très bonne qualité  amateur de sf comme moi ne rater surtout pas ce film ",0
"4,0","divertissant  i robot savère comme lun des plus grnds films de s f de ces dernières années ",1
"5,0","excellent en tous points de vue  scénario original effets spéciaux superbes et surtout des acteurs géniaux dont will smith qui savère irréprochables dans nimporte quel rôle    bref à voir   ",2
"2,5","je trouve quil y a du bon et du mauvais  je commence par le mauvais évidemment  bien que le scénario soit assez bien trouvé robot vs humains cest toujours sympa mais ça sinspire dun roman comme trop de films en ce moment ça reste tout de même une grande production américaine avec une baston finale comme dans tous les films hollywoodiens   will smith je ne laime pas du tout en général et je ne lai pas plus aimé dans ce film  ses sauts périeux copiés de matrix et le côté lascard grosse moto gros guns de bad boys je naime pas tellement  en plus voir ses fesses en début de film et ce corps dathlète on se demande si cest bien un film de sf quon regarde  un autre côté foireux  la pub  la voiture audi la chaîne jvc les chaussures converse dont il cite même le nom    cest lourd     sympa à regarder mais sans plus ",3
"5,0","un film vraiment super  des scènes époustouflantes et des effets spéciaux magnifiques sans pour autant délaisser le scénario et la musique est bien elle aussi   dans ce film se trouve également un petit avertissement  attention à ne pas devenir esclaves de votre éléctroménager will smith tient égalemet très bien son rôle  et par dessus tout un très bel hommage à isaac asimov le plus grand science fictionniste de tous les temps devant george lucas ",4
"4,0","oué géniale  will smith est encore une fois géniale lui aussi  vraiment à voire  un film entre le policier et la science fiction  un mélange tout simplement will smith ",5
"3,0","on reste dans un scénario simple comme savent si bien ou non le faire les films américains  mais on arrive parfois à être surpris de la tournure des évènements  on sennuie rarement les scènes daction sont bien tournées bref un bon film sans être un chef doeuvre",6
"1,0","i robot est construit sur un scénario peu original car déjà exploité par dautres films tels que blade runner ou encore 2001 odyssée de lespace  et malheureusement le réalisateur na pas su se mettre au niveau et nous livre une copie de faible facture  répliques souvent creuses incohérences publicité à outrance voilà ce qui caractérise ce film  on frise presque lennui   ",7
"3,5","un bon film de science fiction qui traite le sujet de la prise de pouvoir des robots de façon fine et cohérentes si bien sur lon noublie pas que cela reste de la science fiction  bon jeu dacteur en général même si je ne suis pas le plus grand fan de will smith qui me donne toujours une impression de légèreté dans ses interprétations  finalement je mattendais à un truc bien lourd et ce nest pas du tout le cas donc mention spécial a i robot",8
"4,0","un film particulièrement abouti sur la robotique qui emprunte pas mal à deux univers novateurs star trek pour les cerveaux positronix et les nanites des borgs star wars pour les trains de déploiement des droides déjà vus dans la menace fantome   a ne pas manquer si vous vous intéressez comme moi à la science fiction la robotique et la futurologie   côté casting on retrouve un will smith ennemi detat au meilleur de sa forme  quand à bridget peu aidée au début du film sa beauté naturelle est de plus en plus mise en valeur au fur et à mesure que le film avance   pour la musique du film marco beltrami nous surprend et nous offre pour une fois une bo qui semble à la hauteur du film  jusque là mal jugé et sous estimé il commence à devenir intéressant en prenant de la maturité   si vous pensez encore que le robot est le meilleur ami de lhomme    détrompez vous ",9
"2,5","proyas réalise ici un film danticipation qui se déroule en 2036  a cette époque le robot occupera une place centrale dans notre vie et guidera tous nos faits et gestes  mais les robots peuvent se retourner contre leur propriétaire    cest sur cette idée très intéressante quest naît ce film  le scénario est moyen  il y a une multitude dellipse qui ne permet par un déroulement logique du récit  les robots sont très bien faits  a noter que tout est de leffet spéciaux  will smith délivre une performance moyenne sans plus  on peut y voir une certaine philosophie une prétention à se poser des questions sur notre futur et sur lampleur de vie robotisée qui va être la nôtre bon certains croyaient en 2000 on aurait tous des voitures volantes    cest pas pour encore  mais cest intéressant même si ça serait techniquement impossible  ainsi un film moyen qui divertie ",10
"4,0","bon film sur les robots dans le futur will smith toujours aussi bon ",11
"2,5","pas mal comme film jai eu très peur au début quand en 1 minute jai vu défilé une quinzaine de pubs les chaussure all st*r le robot fed*x etc     au final malgré lextrème profondeur des répliques de will smith ça se laisse regarder ",12
"2,5","moué un autre film a laméricaine sans interet particulié   rien de neuf au programme >> boom boom jolie cascade sa pete de partout américanisé dans tte sa splendeur   menfin un film comme celui ci distrait dc il mérite au dessu de la moyenne je ne me suis pas ennuyé cest donc + de la moyenne normal ",13
"4,0","un très bon film de will smith    une très bonne histoire dans monde contrôle par les robots  ",14
"5,0","excellent  les acteurs sont talentueux même si on ne sattendait pas à will smith dans le rôle principal le scénario bien ficelé normal cest une adaptation rythmé les effets spéciaux réussis tout comme les scènes daction et les angles de caméra audacieux voyez la scène du pont le tout réuni dans une véritable intrigue policière futuriste et magnifiquement mise en image  seuls un tout tout petit défaut subsiste  le film fait quelques petites infidélités au livre dasimov en même temps il date il fallait bien le moderniser un peu mais il garde la trame scénaristique et lensemble vaut le détour   plus dune fois ",0
"4,0","i robot est un film de science fiction bien crée par rapport aux autres qui sont un peu trop éxagérés mais je trouve que la fin est très rapide elle est presque baclée dommage mais ce film mérite tout de même 3 étoiles grâce à cet acteur super will smith et aux effets spéciaux magnifiques",1
"4,0","en un mot très efficace ou plutot deux lol  les effets spéciaux sont réellement ahurissants étourdissants  un will smith nerveux et en grande forme mais un peu trop boy scout et j avais raison mais personne ne me comprend je suis trop intelligent à mon goût  sinon de bons rebondissements qui se voient gachés par une happy end trop prévisible et qui sent la vieille guimauve americaine bon marché  mais on passe malgré tout un bon moment ",2
"4,0","un très bon sci fi brillante performance pour will smith  un film à ne pas manquer ",3
"4,0","ce film m a beaucoup plu il est une réussite en terme de science fiction  i robot est librement inspiré des romans d isaac asimov qui traite du sujet robotique  plusieures scènes extraordinaires sont à retenir comme la destruction de la maison du docteur lanning lattaque des robots dans la tunnel ou encore laffrontement final humains machines  will smith est une nouvelle fois remarquable dans son rôle dinspecteur borné et méfiant des nouvelles technologies ",4
"2,5","un film robotisé dans un futur bientôt à notre portée peut être  les robots sont bien réalisés et on se demande si cest du vrai ou des effets spéciaux  mais les scènes sont assez confuses des scènes invraisemblables  malheureusement une fin assez grotesque  je ne sens pas le futur comme le film veut le faire montrer il y a trop de longueur et on sennuie vite et des détails désagréables  will smith ma un peu déçue dans ce film ce nest pas lun de ces meilleurs rôle ",5
"2,5","i robot est un film futuriste assez classique mais plaisant  malgré sa cinématographie très peu variée et certains passages répétitifs cest un bon film qui vaut le coup doeil notamment grâce à la performance de w  smith dans le rôle principal ",6
"5,0","trés bon film a revoir plusieurs fois avec un will smith donnant une autre dmiension a cette science fiction aui devient au fil du temps de plus en plus realiste",7
"1,0","cest dommageles effets speciaux tiennent la route mais alors quils sont mal utiliséson nous gaves de grande course poursuite ou will smith tape sur les mechants robots en faisant 30 saltos a la minute le scenario pourrait être intéressant si il était mieux exploité et plus appronfondit mais il est la pour justifer les scénes daction qui font de ce film un film betement commercial et sans interet ",8
"4,0","en voyant laffiche la 1ère foisje doutais   mais après lavoir vupas questionwill smith est impec dans son role de flic rancunier envers des robots impressionants de réalismela limite polar avec celui ci et de superbes mouvements de caméramais aussi une ville incroyablement bien faite ce que jy retiendrai surtout cest lattaque des robots dans le tunnel et les robots en renfort au sommet de limmeuble le scénario quand à lui ne laisse pas non plus sur sa faim ",9
"4,0","très bon film avec une belle représentation du futur  comme minority report  acteurs corrects   ",10
"4,0","très bon film de science fiction qui donne un petit clin dœil à steven spielberg  des effets spéciaux dantesques tout comme la mise en scène spectaculaire mais qui part un peu trop prévisible  mais bon    et le mieux cest dans lhistoire cest très très vraisemblable à la réalité mondiale quon pourrait rencontrer dans un futur peut être pas trop proche non plus mais dans un futur très possible  et les deux seuls petits hics la fin un peut fait à la    rache  et le petit manque de profondeur dans les personnages  sur ce tout comme même cest très impressionnant à voir ",11
"2,5","simpa  beau décors et effets spéciaux scénario original mais sans plus ",12
"3,5","de tout le film de robot que j ai vue celui ci est mon preferer il y un suspence et des acteur en or dans ce film  unde histoire qui n est pas un clicher et des robot parfaitement conssu a voir",13
"3,5","film divertissant je ne suis pas un fan de science fiction mais là javoue avoir bien aimé ",14
"5,0","un de mes film de sf preferebeaucoup d action avec un role parfait pour will smith ",0
"5,0","une réalisation sublime  le futur de i robot est très sympa bien que peu probable mais les effets spéciaux donnent une sacrée consistance à ce chicago de 2035  will smith est parfait comme à son habitude et le scénario très bien ficelé  un pur moment de détente et dévasion dont on aurait bien tort de se priver     et si je pouvais avoir la même audi aussi ça serait cool   ",1
"2,5","un tres bon film dans le genre  rien a redire",2
"3,5","un will smith brillant comme a son habitude une actrice tres belle et un scénario pas trop mal toutes les condition sont réunies pour un bon film   ",3
"1,0","film regardable mais sans grand intérêt mis à part la fin qui essaye de transmettre le message que la machine ne vaut pas lhomme un des seuls éléments intéressants que lon peut mettre au crédit de ce film ",4
"4,0","ce film est une claque visuelleles effets speciaux sont de grandes qualités le secenario nest pas mauvais un film grand spectacle a voir",5
"3,5","unereussite  will smith signe encore une prestation epoustoufflante  a voir pour les fans de sf pour les autres comme unbon divertissement en tous cas vous ne serez pas déçu ",6
"3,5","un film traitant des robots vraiment original  lhistoire est divertissante will smith est excellent ",7
"4,0","assez flippant cette histoire de robots    très bon film à voir ",8
"4,0","un beau film danticipation une jolie réflexion et de superbe effets spéciaux  reste quelques scènes daction maladroites et un will smith qui reste parfois peu convainquant  sonny quant à lui est superbe ",9
"5,0","vraiment voiçi un des meilleurs film de science fiction que jai vus vraiment des acteur extra ordinaire avec will smith et des robot le tout dans un superbe thriller rien dire brave ",10
"2,5","un fim tres moyen    un peu lourdo presque",11
"5,0","des effets spéciaux à couper le souffle  ce film est une bombe ya rien dautre à dire  je le conseille à tous ceux qui ont vu men in black i et ii",12
"5,0","cest un bon scénario de science fiction dont jaime beaucoup le thème",13
"5,0","le meilleur film de science fiction depuis matrix pas moins  acteurs charismatiqueswill smith michelle monaghan & james cromwell scénario malin bien ficelé et intelligent effets spéciaux superbes pour un très bon divertissement  encore un point positif une bonne imagination de nôtre futur quelque peu angoissant   un pur plaisir de cinéma populaire et intelligent ",14
"5,0","bon film  avec un des meilleurs acteurs américains  wil smith",0
"4,0","will smith joue à merveille le type méfiant un très bon film de science fiction à voir",1
"2,5","un bon film de divertissement mais néanmoins très décevant pour les amateurs du très grand isaac asimov  lhistoire de ce film est un ensemble hétéroclite de loeuvre originale comprenant de grosse erreurs dans la personnification des personnages principaux  certes les effets visuels sont très sympatique les robots sont esthétiquement très réussis mais lensemble reste fade et sans réelle consistance  où est le suspens  où sont ces personnages complexes et passionnants créés par asimov  où est la réflexion  en conclusion un blockbuster américain qui viendra combler vos longues soirées où vous navez vraiment rien dautre à faire ",2
"1,0","une idée originale une ambiance réussie un bon will smith     alors pourquoi un film aussi moyen  pour une raison inexplicable on accroche pas ",3
"2,5","film danticipation sur un sujet bien connu au cinéma le rapport homme machine  si le scénariste na pas pompé un tas didées au mangaka masamune shirow ça serait étonnant surtout quand on a le droit à la phrase its like a ghost in a shell dans ce film   les effet spéciaux sont très acceptable même si on sens un texture proche de lanimation  un finish à la limite de labus de par se crédibilité  mais un film a voir ",4
"1,0","on rerentre dans le thème déja exploité par terminator  homme vs machine  en tant que film daction il dispose de ce quil faut explosions combats etc     mais on remarque vite que ce film ne cherche pas seulement à se vanter de scènes dactions dignes de ce nom mais aussi dun scénario complexe ce dont bien sûr il ne dispose pas    le bon et le gentil robot le monsieur qui les déteste lun comme lautre la jolie fille le meilleur ami qui se fait tuer tout y est un peu trop même   a regarder du point de vue dune loutre écervellée et que les scènes daction et on peut passer un bon moment ",5
"4,0","bon film de sf un scénario de qualité et un will smith en forme  seul regret la pub pour les converses a la 2ème minutes du film ",6
"5,0","will smith est genial dans ce film futuriste ",7
"4,0","cest un super film avec un will smith exellent mais hélas dans ces films là ceci ce termine toujours trés bien cest ce qui est un peu décevant mais sinon exellent film",8
"1,0","un film avec de bons effets spéciaux et où un robot sonny dégage plus démotion que les humains will smith et lautre actrice    je suis doublement déçu après ce que poyas nous avait exposé avec dark city     ",9
"5,0","tres bon film graphisme & effets speciaux feront le bonheur pro de sf  le scénario est bien ficelé mais ne reflete til un avenir tres proche    a voir absolument ",10
"4,0","dans la lignée ghost in the shell et equilibrium un univers asceptisé et ultra perfectionné  le film donne un côté humaniste rendu tout à fait crédible par linterraction acteurs robots  sonny robot très aboutit fait ressentir un attachement certain  will smith brille par son scepticisme qui finalement se réduit de lui même grâce à un robot plus réaliste que jamais  en effet les effets spéciaux élaborés sont dosés à la perfection collant à une histoire toujours crédible  on y entre pour nen resortir que lorsque la lumière se rallume ",11
"4,0","bonne grosse production avec un will smith decevant",12
"4,5","terrible  un des meilleurs film de w  smith  pas un seul temps mort un scénario bien foutu non vraiment rien à redire    je mattendais à quelque chose de bien mais sans plus  javoue avoir été surpris ",13
"5,0","will smith joue très bien comme dhabitude  un film de fiction comme il ya bien longtemps que lon en a eu daussi bon extra a voir",14
"4,0","franchement cest un très bon film  je mattendais à pire  japprécies pas vraiment will smith mais dans ce film il est corect  scénario bien monté des propos qui tiennent la route vraiment très intéressant  a voir ",0
"2,5","4 étoiles  du asimov pour grand public un bon divertissement intéressant parfois musclé où il y a ni sexe ni violence gratuit  assez bonne performance de will smith quelques incohérences et clichés qui ne gâchent en rien le spectacle  a voir ",1
"4,0","bon film de science fiction action tres beau visuelscenario convenu mais on ne s ennuie pas   ",2
"2,5","film divertissant mais sans plus  will smith qui a dailleurs dû faire énormément de musculation pour ce film joue bien son rôle de flic détestant les robots mais lhistoire dune intelligence artificielle tueuse dhommes est trop peu novatrice pour nous surprendre dommage  malgré cela ce film est bourré deffets spéciaux plus que réussis ",3
"5,0","une rare exception un incroyable compromis un superbe blockbuster intelligeant comme on en fait plus ",4
"4,0","très bon film de will smith et surtout beaucoup mieux que bad boys si vous aimez la science fiction alors vous serez servies",5
"5,0","attention film c u l t e dans le genre  a revoir et revoir lexercice de style est crédible lun des plus crédible en sf  will smith est excellent  il y a malheureusement trop daudi sponsor du film et ça se voit grave comme le nez au milieu de la figure  un peu trop mélo sur la fin et aussi ce pont cette colline qui sont de niveau inférieur aux autres effets  après de très nombreux visionnages cest ce quon regrette à chaque fois  mais avec ces robots presque cousins de lidée quon aurait de ce genre dengin avec la qualité de ses effets cest devenu une de mes references en anticipation mais pas nécessairement un chef dœuvre cinématographique absolu ",6
