"Note","Description","key"
"5,0","juste énorme  un film qui monte créscendo    vraiment daccord avec cette critique on a rien vu de tel depuis matrix  un incontournable avec toujours et encore un leonardo au top",14
"5,0","un bijou de scénario labyrinthique  a voir et à revoir pour en saisir toutes les subtilités qui nous échappent à la première vision ",0
"2,0","peut être avais je trop placé dattentes dans ce film jen ressors déçu  si le contexte des rêves avait du potentiel il est gâché par une histoire à la mission impossible  on a une mission on lexecute  je mattendais plus à un thriller à suspense de la part de nolan quà un film daction    mais 2 étoiles quand même pour les effets spéciaux et le concept",1
"3,0","ce film aura le mérite den suggérer dautres    malgré lenchaînement de strates on aurait apprécié un monde rêvé collant moins à des situations plausibles ou tout du moins réalistes  on reconnaît à nolan une virtuosité indiscutable   a voir tout de même   ",2
"5,0","parfait  du rythme du suspens une fin à la hauteur de la qualité du scénario complet  bravo et merci ",3
"5,0","wouaw quelle claque  j’ai été bluffé  le réalisateur a réussi à faire en sorte que le spectateur ne décroche à aucun moment en apportant des explications sur les rêves qui apportent beaucoup au film tout en complexifiant la chose pour avoir une histoire béton  au final on est entre l’univers de matrix et de shutter island et on aimerait bien plonger dans l’autre monde encore un peu  tout les moyens marketing autour du film n’auront pas été mis en oeuvre pour rien ça vaut vraiment le coup ",4
"3,0","scénario béton scènes daction assez sympathique et décors parfois somptueux  une petite faiblesse sur la prestation des acteurs    a voir tout de même ",5
"5,0","quelle claque  jai vu ce film hier soir et je nai quune envie cest aller le revoir au plus tôt ",6
"3,0","bon film bien interprété réalisé de main de maître     mais lintrigue me laisse un peu perplexe doù les 2 étoiles manquantes ",7
"5,0","quelle scénario et quelle prestation de di caprio  le film incontournable de cette année ",8
"5,0","chef doeuvre  absolu  ce film est intense et palpitant de bout en bout avec une musique dhans zimmer dune puissance sidèrante qui colle super bien au film  les acteurs sont  remarquables la réalisation parfaite  jattends maintenant le bluray avec impatience ",9
"5,0","perfection  scénario énorme complexe à souhait une pure merveille dintelligence  ne laissez aucun de vos neurones à la maison en vous rendant au ciné vous les aurez tous besoin  a voir absolument ",10
"4,0","cest un excellent film   le scénario nest pas si complexe que ça et vraiment plein de suspens pour ceux qui ont vu matrix ils seront en terrain connu  le jeux dacteur est excellent jadore ellen page alors la voir dans un film de nolan cest exceptionnel  la bande son est excellente et les effet spéciaux sont en rendez vous  a vrai dire je mattendais a moins daction jai été servi    a allez voir absolument en plus cest pas en 3d   ah si sinon quand même a la fin du film ma première impression a été la déception car on en a fait un tapage médiatique tout le monde sest enflammé on pouvait lire des conneries comme pour avatar yaura un avant et après inception    ben non cest juste un très bon film comme il en sort 2 ou 3 par an    je dois dire que ca ma un peu gaché le film den avoir trop attendu mais avec le recul il reste tout a fait génial ",11
"4,5","nolan nous bluffe encore quelle claque tout y est scenar action visuel parfait acteurs surprenants       il ne faut pas lacher le fil afin de tout savourer jusqu a la derniere goutte   whouahou again",12
"5,0","jai adoré ce film  tout y est  action suspens scénario passionnant intrigue  cest vraiment époustouflant  si vous vous concentrez bien pendant le film vous comprendrez tout du premier coup  lavantage cest que ce nest pas un de ces film intellectuels à la française ou il ny a que de la réflexion  la vous avez certes une intrigue complexe mais aussi des effets spéciaux des explosions et de laction ce qui fait de inception un film vraiment complet  félicitations au réalisateur et aux acteurs vraiment tous très très bon  cest pour moi le meilleur film de lannée bien devant avatar =d",13
"1,0","décevant  le scénario dispose dun potentiel extraordinaire totalement occulté par une succession de scènes daction scoubidou  résultat quand elles existent les explications du mécanisme de linception et ses implications sont dignes dun épisode de capitaine flamme  encore une fois si le film reste esthétique et encore il risque de mal vieillir il na absolument aucune subtilité ni dans le scénario ni dans linterprétation ",14
"5,0","inception est loin très loin des blockbusters décérébrés auxquels on a eu droit  christopher nolan nous livre un gigantesque labyrinthe narratif exceptionnel mélangé à un casting brillant   nolan poursuit son éternel parcours sans faute avec ce nouveau chef doeuvre qui est déjà culte    le personnage de dom cobb incarné par dicaprio a quelques similitudes avec le rôle de lacteur dans shutter island    bref inception est une grosse claque  ceux qui ont aimé the dark knight memento ou encore le prestige aimeront forcément inception  a voir à revoir à revoir et à revoir  bravo monsieur nolan ",0
"3,5","bon et beau film  la réalisation est soignée  il est un peu compliqué à suivre il ne faut pas être fatigué quand on le voit et je pensais quil serait un peu long mais il ny a pas de temps morts les 2h30 passent bien  le principal point négatif est que jaurai aimé que la relation entre dicaprio et cotillard soit plus développée  je reste un peu sur ma fin  jai bien aimé la fin qui laisse le spectateur faire sa propre interprétation ",1
"5,0","voilà le film de lété à ne louper sous aucun prétexte  un film ambitieux inventif superbement réalisé et visuellement exceptionnel  a voir et revoir inception est culte",2
"5,0","inception  ou comment un genie derrière sa camera realise lun des films les plus ingenieux complexe et captivant de lhistoire du cinema  bravo mr nolan et merci pour cette plongée au plus profond du rêve  à voir en vo bien sur",3
"4,5","un film magnifique pour moi le meilleur de lannée il faiut réfléchir mais quel pied",4
"5,0","rien à redire film très passionnant scénario excellent acteur très convainquant   chef doeuvre cinématographique ",5
"3,5","le film est intéressant et je ne vais pas revenir sur les effets spéciaux et le jeu des acteurs qui est assez bon  pour le scénario il est original et comme je lavais lu dans les critique entre matrix et oceans eleven me smeble une bonne description  cependant bien que lidée de base du scénario soit très bonne et intéressante le scénario en lui même reste franchement assez basique prévisible et très linéaire  alors quon sattends à les voir changer de monde sans arrêt avoir une intrigue bien alambiquée avec des retournement de situation et des rebondissement sans arrêt comme il serait possible dans un monde tel quil est décrit on se contente dagir selon le plan et tout senchaine comme prévu  finalement je dirai que lidée du film est bonne et pour cela il mérite dêtre vu mais les scénariste ne se sont quand même pas franchement forcé et je mattendait franchement à mieux dun tel film ",6
"3,0","di caprio toujours efficace il ny a  rien à dire sur ce coté là    mais ce film est un peu long certaines scènes étant assez répétitives trop de courses poursuite  de voiture et pas assez deffets spéciaux comme on peut admirer  lors de la scène à paris  sinon cest un film à voir une fois mais pas plus  ",7
"4,5","scénario fluide qui nous amène aussi loin que les personnages  quelques longueurs à la fin mais une tension soutenue ",8
"5,0","puissant envoutant génial nolan réalise la encor un très grand film  je ne dirais pas que cest le nouveau matrix parceque inception est vraiment différentd fan de matrix nont justement pas aimé le film  inception est très réaliste nolan nous plonge dans cette histoire complexe ou il ny a aucun temps mort chaque seconde du film nous apprend d choses sur lextraction linception les personnages et surtout le mystérieux passé de cobb di caprio qui est vraiment très complexe et très tourmenté beaucoup de suspense les scènes daction sont superbement realisé et mm bluffante la bagarre dans lhôtel quand la voiture fait d tonaux  tous les acteur sont bons tous très impliqué mais tout de mm une grosse mention spéciale a di caprio qui exelle sincèrement une musique très envoutante merci a hans zimmer  jai déjà vu le film 2 fois cest 2 fois plus de bonheur et on comprend mieux certaines choses quon pensé avoir compris au premier visionnage  foncez le voir sa vaut le coup de la réflexion ce film est un pure chef doeuvre personne a part nolan lui mm ne pourra réaliser un film dune aussi bonne qualité et avc un tel sénario complexe mais surtout cest un sénario originale  et que dire de cette fin qui nous bluffe mais qui est magnifique voir parfaite merci encor mr nolan",9
"5,0","magistral  le tour de force de christopher nolan est davoir réussi à rendre compréhensible et captivant un scénario trés trés complexe  linterprétation de di caprio est encore une fois la preuve quil est un immense acteur tant dans son jeu que dans les choix quil fait ",10
"4,5","un peu decu par la fin meme si jetais sur que ca finirait comme ca ceux qui lont vu comprendrons du coup on se retrouve avec une fin sortie de notre imagination car toutes les explications sont possibles mais selon moi la fin est claire    spoiler    je dirais que le monde que lon pensait reel etait en fait un 1er niveau et la fin du film est dans ce 1er niveau du coup en vrai peut etre que dicaprio ne reverras pas ces enfants ou peut etre que sa femme ne sest jamais suicidée dans la vrai vie et que la famille est reunie       a part ca super film il faut bien sur etre tres attentif sinon vous allez vous faire chier car vous ne comprendrez rien les acteurs sont excellents a voir ",11
"3,5","ouah ce film retourne le cerveau dune manière  jai bien aimé le scénario très original le fait que des hommes puissent intervenir dans les rêves dautres personnes pour modifier le cour des événements cest farfelu mais très bien amené ici il faut juste bien bien suivre le déroulé de lhistoire mais je trouve que ça marche bien  les acteurs sont impecs y a pas à dire ce qui ma dérangé cest juste la même musique beaucoup trop présente à mon goût durant tout le film ça gâche un peu limmersion par moments mais le tout tient vraiment la route  chapeau lartiste  très bon film de sf pour le coup ",12
"5,0","excellent",13
"5,0","ou est la 5 eme étoile ",14
"5,0","partis voir ce film sans trop savoir de quoi il sagissait je me suis retrouvé devant une histoire qui non seulement ma tenue en haleine du début à la fin mais qui par ses scènes daction parfaitement proportionnées sans exagérations nous offre en prime du grand spectacle tout en faisant référence à mon sens à des classiques du cinéma james bond matrix     pour reprendre lexpression dune amie  inception cest exceptionnel ",0
"5,0","lorsque je suis allée voir inception jétais dans loptique daller voir un bon film avec un acteur que jadore point à la ligne  mais je me suis fourvoyée    en effet ce film nest pas bon mais excellent  quel bonheur  ca faisait des années que je navais pas autant aimé un film  vraiment si vous aimez loriginalité allez voir inception  le scénario est réfléchi précis complexe dans le bon sens du terme un mot  époustouflant  au diable les cest trop compliqué à comprendre  essayez de suivre zut tout est expliqué détaillé et répété  bien que le film soit long je nai pas vu passer le temps   le rythme est fluide tout senchaîne parfaitement les scènes ne durent pas des plombes et les dialogues vont à lessentiel tout en restant explicites   non mais dites moi comment avatar peut être mieux noté franchement  comment est ce quun scénario de gentils contre les méchants avec une fin devinée 5h à lavance peut plaire davantage à celui ci  a croire que la forme rafle le fond    enfin bon comme on dit chacun ses goûts  pour ma part je vous conseille vivement de vous évader avec inception ",1
"5,0","tout simplement splendide ce film mérite lagitation quil a provoqué en nous présentant un scénario inpeccable quand il est compris avec de bons effets spéciaux pour rendre limmersion dautant plus forte  nolan na plus sa réputation à faire et inception est decidemment un de ses meilleurs films  le tout sans parlé des acteurs eux aussi impeccable     oui un chef doeuvre ",2
"0,5","ce film bavard au scenario pauvre est très décevant  jattendais vraiment mieux du réalisateur de memento  les acteurs font ce quils peuvent mais ne parviennent pas à sortir le spectateur de la somnolence qui lenvahit progressivement  bref un film raté",3
"4,0","original fait rare pour un blockbuster ça mérite dêtre vu ",4
"5,0","incroyable prodigieux trop puissant pour les uns et un chef d’œuvre pour les autres dont je fais parti un réalisateur exceptionnel avec une histoire dont ce dernier a les secrets à voir et à revoir absolument",5
"5,0","il faut être patient au début le temps que les personnages et lhistoire ce mettent en place  ensuite quand laction commence ont ne trouve pas le temps long ",6
"5,0","super scenario et effets spéciaux a couper le souffle ",7
"5,0","excellent une reference pour lannée 2010  laction senchaine quasiment sans temps mort  quand matrix nous disait que notre monde nétait pas réel inception nous dit quil pourrait ne pas lêtre  la scène finale était prévisible la toupie va t elle sarreter ou pas  a voir absolument ",8
"4,5","christopher nolan est certainement un des réalisateurs les plus talentueux de la première décennie de ce xxie siècle après dark knight inception nous offre un divertissement qui mélange à la fois science fiction réflexion et haute voltige  un film à voir et revoir ",9
"2,0","je suis perplexe   lidée de départ est bonne mais ça devient très vite trop trop long trop brouillon trop snob   au final on sy perd et on a hâte que ça se termine ",10
"4,5","après lexcellent the dark night christopher nolan nous emmène dans ce sublime film daction teinté de science fiction  le scénario est original et captivant du début à la fin  en plus de ça il fait réfléchir  le casting est top et la musique du film excellente bref inception est une vraie claque cinématographique ",11
"3,5","bon casting bon film en général de jolies scènes daction paris hôtel mais des longueurs et des scènes dactions futiles ou plates dans la neige et au maghreb notamment    pas mal didées cest bien ça crée des débats et des discussions mais je préfère quand cest moins fouillis ",12
"3,0","très belle mise en forme dune histoire creuse  résultat néanmoins efficace  du grand spectacle ",13
"5,0","magique  malgré la difficulté apparente du scénario celui ci est très bien ficelé et on ne sennuie pas le moins du monde pendant 2h30  javais déjà beaucoup aimé batman dailleurs le premier film de superhéros qui ne mait pas ennuyé pour la qualité du scénario et la beauté des images mais inception fait encore mieux  les performances des acteurs premiers et seconds rôles sont vraiment impressionnantes et la musique est parfaitement intrigante  un vrai plaisir pour les yeux les oreilles et pour le cerveau et une belle ode à limagination et au rêve  dautant quil reste une question existentielle à la fin qui justement laisse la place à notre imagination personnelle   ",14
"4,5","et encore nolan  décidemment il commence à titiller ma petite veine dexaspération au coin de ma tempe avec ses super films aboutis ces supers castings ses scénars incroyables  ses effets spéciaux réalistes il ménerve mais que cest bon a voir",0
"5,0","je ne suis pas un fan de science fiction loin de là mais ce film ma bleufé cest un chef doeuvre  les casting est idéal tout comme les effets spéciaux ça fait plaisir de voir du vrai cinema bravo",1
"5,0","inception est un excellent thriller de science fiction  réalisation et scénario sont impeccables   ce film me réconcilie avec di caprio il est tout simplement parfait et est à laise dans son interprétation  après la môme marion cotillard  montre un réel talent dactrice bien loin de taxi où bien heureusement elle na pas participé au 4ème volet  ellen page  très à laise dans son rôle était excellente également   la caméra est très bien menée énergiquement un peu trop par moment ou cadrée trop près mais cela nest pas suffisant pour gâcher le plaisir  pas de temps mort une intrigue permanente lidée du rêve poussée à son paroxysme  on sy mêle un peu par moments mais ça tient la route  un conseil cependant soyez attentif et concentrés sur le film car pas toujours facile à suive pour peu que lon soit distrait par sa voisine ou son voisin  pour peu on en vient presque à regretter que le film ne dure ‘que’ 2h30 ",2
"5,0","il y a de très rares films qui vous subjuguent du début à la fin vous laissent sans voix vous confirment que le cinéma est bien un art et vous poursuivent longtemps après la scéance  inception est de ceux là  il est désormais évident que christopher nolan est en train de devenir un nouveau génie du cinéma comme lont été kubrick ou leone avant lui  ingénieux visionnaire surdoué    autant de qualificatifs qui définissent les plus grands et qui correspondent à nolan  inception est sans doute sa plus belle réussite  memento laissait imaginer les prémices de son talent fou the dark knight se rapprochait du parfait  mais bien que magistral nolan était retenue par lobligation den faire un film de super héros donc pas totalement libre dans ses choix  pour inception il a eu carte blanche cest ainsi que son art sexprime librement et touche au sublime  le scénario intelligent et savamment étudié nous prouve que nolan sait de quoi il parle maitrise parfaitement son sujet et quil la étudié sous tous les angles  en effet il ny a dans ce film pas une seule incohérence pas un erreur  tout est crédible  on ne peut sempécher dêtre bluffé tout le long par la véracité des propos concernant sa réflection sur le rêve  une autre preuve de son génie est quil ne cherche pas a faire du compliqué pour compliquer  au lieu den faire un film incompréhensible et prétentieux il tient le spectateur par la main pour quil ne perde rien du déroulement du film  hans zimmer même compositeur que pour the dark knight délivre une fois encore une musique en totale harmonie avec latmosphère du film  jen frissonne encore    les acteurs sont tous complétement possédés par leurs roles et pas seulement les 2personnages principaux même si dicaprio nous livre une de ses ou sa meilleur performance  les second roles sont tous éblouissants et justes  ils nen font pas des tonnes et brillent en restant à leur place  pour conclure inception est un film au visuel éblouissant et au scénario ciselé à la perfection un film novateur incroyable du jamais vu auparavant mais qui sadresse à tous une oeuvre populaire mais profondément intelligente un mélange de cinéma dauteur et de blockbuster  un chef doeuvre ",3
"5,0","nolan sest surpassé  ce film est terriblement bien menée tout y est un excellent lot dacteurs une bo superbe un scénario parfait  et un grand bravo aux monteurs qui ont beaucoup de mérite pour un film dune telle ampleur ",4
"1,0","vraiment déçu par ce film quon nous vend comme un chef doeuvreperso je nai pas du tout accroché même si lidée de base me plaisaitau final on a limpression de navoir vu quun bon blockbuster camouflé derrière un scénario prétentieux seul point positif les effets spéciaux dou lunique étoile bien foutu bref je ne le conseillerai pas ",5
"1,5","ayant déjà vu ce film avec le sentiment de navoir rien compris au scénario de navoir été ni émue ni fascinée et après avoir lu et entendu des critiques tellement positives quelles mavaient laissée limpression dêtre passée à côté de quelque chose        jai voulu revoir inception   je nai été  cette fois ci encore ni émue ni fascinée ni même interessée par ce film au scénario touffu confus au jeux dacteurs qui semblent détachés limites grotesques aux rebondissements et situations à la limite de la compréhension  peut être devrais je le visionner une troisième fois        mais bah non vraiment       long embrouillé répétitif       sans les effets spéciaux dispensés généreusement ce film serait la pire des daubes ",6
"3,5","très bon film avec une fin qui laisse à confusion",7
"5,0","moi qui mattendais à un block buster americain jai été impressionné par le mix entre intelligence et action de cette oeuvre   un film qui deviendra surement culte ",8
"4,5","une épopée temporelle à travers un esprit qui lui même est dans un esprit    bref sur un idée presque impossible à réaliser nolan y parvient quand même magnifiquement  sans spoiler ",9
"4,5","un film époustouflant et au scénario dune complexité incroyable  un bon moyen de faire fonctionner vos neurones avec une telle fin  encore un chef doeuvre sajoutant à la liste des films de di caprio réalisé avec brio  un casting très adapté et des graphismes très bien conçus également  le seul bémol serait à poser sur lomniprésence de la musique devenant parfois oppressante      on aime ",10
"5,0","bienvenue dans le monde du rêve  entrez dans un univers labyrinthique où tout ségare  plongez vous dans lirréel    inception un mélange de tout les ingrédients qui font la beauté et la magie du cinéma moderne   un scénario intellectuel un casting fantastique un compositeur en or des effets visuels titanesques et une réalisation parfaite     toutes les notions de notre monde contemporain se perdent dans inception  lamour la mort le danger les émotions tout ça balance entre réalisme et fausseté  le spectateur se pose des questions sans relâche pour percevoir au mieux les actions qui se déroulent devant ses yeux  et cest là que la magie opère   lorsque le public saccroche aux personnages a lunivers c nolan nous emmène où il veut  et cest sur un territoire chimérique quil sest décidé à nous déposer  on se retrouve prit dans une histoire qui nous semble incompréhensible  mais qui séclaircit au fil des secondes des minutes des heures      tout est calculé  tout est préparé pour le public  nolan joue avec lui  et ça plait au spectateur  parce que pour une fois il est vraiment considéré et fait partie intégrante de la réussite du film    si nolan aime son public alors aimons nolan    inception nest pas un film réservé pour les einstein en herbe  il est accessible a tout ceux qui ont lesprit ouvert qui ne se bloquent pas quand ils ne comprennent pas mais gardent tout en mémoire    si vous vous sentez prêt    engagez vous dans une expérience cinématographique hors du commun sans 3d enfin   ",11
"5,0","un film du jamais vu tres original  la bande sonore extra de l action   tout pour plaire je vous le conseille vivement le seul inconvenient la longueur du film",12
"2,5","un film intéressant il faut etre attentif pour suivre la trame  mais un peu trop de longueur  certaines scènes daction nous perdent ",13
"5,0","tout simplement magnifique sans doute lun des meilleurs films au monde ",14
"4,5","sous couvert de blockbuster de lété se cache une œuvre ambitieuse au récit novateur  certains le trouveront trop compliqué ou poussif  a peine sorti et déjà des scènes cultes  une oeuvre qui repousse plus loin encore les limites du récit cinématographique  bref  une référence  vu déjà 2 fois la deuxième avec encore plus de plaisir ",0
"5,0","excellent leonardo di caprio enorme comme toujours a ne pas rater",1
"5,0","il a réussi à faire plus fort que the dark knight une œuvre original menée de main de maitre aussi bien à la réalisation quau niveau des acteurs  vous ne regretterez pas davoir payé votre place  une réussite ",2
"2,0","je nai trouvé aucun intéret à ce film  on sort de la salle de cinéma avec une tête comme une pasthèque jai bien compris lhistoire mais pas du tout linterêt mais tout nest pas mal marion cotillard est excellente et il y a un peu de suspence  ceux qui veulent se divertir sans se prendre la tête ne regardés pas ce film ",3
"5,0","le film a beau faire 2heure et demi on est encore dedans les 2 heures suivantes    et le pire  cest encore meilleur la deuxième fois   a voir et à revoir   ",4
"5,0","chef doeuvre une interprétation du duo  dicaprio cotillard excellente qui nous emmène dans un songe au point de ne plus savoir si nous sommes dans la réalité ou bien lun de ses rêves m  gordon levitt a un rôle incroyable et grâce à lui limmersion est certifiée",5
"4,0","excellent film à recommander à tous les amateurs du genre anticipation  un scénario solide même si quelque peu complexe des effets spéciaux époustouflants un excellent casting et une  réalisation énergique qui font dinception un film grand spectacle pendant lequel vous ne pourrez pas vous    endormir ",6
"5,0","jai trouvé ce film surprenant  visuellement très beau  lhistoire est bien travaillée  convient a tous les publics",7
"3,5","attention aux noeuds au cerveau  le film aurait pu être simplifié par une mise en scène moins brouillonne  on sinterroge parfois sur le rôle de marion qui napporte pas grand chose  par contre ce quelle fait elle le fait bien alors   a revoir en dvd pour décortiquer les différents niveaux de notre subconscient ",8
"3,0","vu samedi en dvd  sûrement différent du ciné mais jai eu de la peine à rentrer dans lhistoire criché que vers la fin  cest pas que jaime pas la violence ou laction mais je ne vois pas le rapport avec les différents niveaux de rêves     je nattendais à mieux tout de même surtout apèrs toutes ces critiques positives ",9
"5,0","quel film encore une fois leonardo dicaprio ma impressionnée quel bon acteur  on entre très vite dans lhistoire cest vraiment un film a aller voir ",10
"5,0","une bombe",11
"5,0","ce film est impressionnant car meme en ayant tous vu la meme fin on a tous notre fin a nous notre idee sur la conclusion de cette histoire  en tout cas le film est magnifiquement realisé avec des effets speciaux renversants surtout la scene ou la ville ce plie en deux des acteurs sublimes dont un enorme dicaprio et un realisateur haut plus haut de son talent  a voir durgence ",12
"4,5","jai été scotché a ce film du debut a la fin  malgré quelques longueurs inutiles ce film vaut le detour ",13
"4,5","un film qui fait un peu travailler les méninges mais rien de bien méchant  de bons acteurs pour un bon scénario   un bon film ",14
"5,0","un film bouleversant qui vous prend du début à la fin  je lai vu et revu tellement que ce film est un chef doeuvre  lhistoire est passionnante très prenante et très complète  un film qui demande de la réflexion jute comme il faut bref  une réussite  surement un des meilleurs films de lannée 2010 ",0
"5,0","impressionnant  un film    remarquable des acteurs géniaux des effets spéciaux une bande son    tout  tout était vraiment géniale  magnifique film ",1
"5,0","le film est assez longt a démaré et jai tres mal vécu la premiere heure cependant une fois lhistoire bien en place on accroche beacoup plus  a condition bien sur de resté concentré car ce film tres matrixien dans son genre ne vous fera pas cadeau dune seul seconde dinatention   de plus certaines référence culturelle comme lescalier de penrose ou certaine vision onirique de larchitecture moderniste sont intéressante il faut également une b o dune qualité rare et qui décuple littéralement la puissance du film  inception est définitivement un film intéressant beaucoup plus onirique quun avatar tout en restant plus terre a terre ce film ne sadresse décidement pas au meme public    ",2
"5,0","inception est vraiment un film événement cest un peu le 1er du genre bien interpréter bien réaliser  vraiment un bon film je le conseille pour ceux qui aime les films ou séries dont des phénomènes ne sont pas toujours expliqué",3
"5,0","étourdissant  éblouissant  au même titre que 2001 lodyssée de lespace avant lui inception peut se targuer davoir révolutionné le monde du cinéma                                                christopher nolan génie qui avait déjà montré son talent de mise en scène avec les deux premiers batman et the prestige confirme ici quil est un véritable maître  la mise en scène est impeccable malgré la complexité recherchée et assumée du scénario  a la fin de la projection du film jen suis sorti estomaqué avec une seule envie revoir ce prodige de cinéma                    nolan parvient à mélanger dans un seul film plusieurs genres de cinéma film noir drame science fiction film despionnage    au final son film ressemble à un hybride entre blockbuster estival et film dauteur  en résumé un blockbuster intelligent ce qui est de plus en plus rare de nos jours                              enfin inception ne serait pas ce quil est sans son casting international  leonardo dicaprio domine bien évidemment et sa technique de method actor se ressent à travers son jeu  mais le reste de la distribution est tout aussi impressionnant ellen page tom hardy joseph gordon levitt                    un film que vous devez absolument voir et revoir  beaucoup essaieront de limiter mais peu pourront rivaliser avec lui ",4
"4,5","super film très bien  fait bon casting bravo  cest rare depuis les années 80 et 90",5
"5,0","très bon film  on vois pas le temps passer on est dedans du début a la fin ",6
"4,0","enfin un très bon blog buster avec un vrai scénario",7
"0,5","deçue je m attendais a autre chose film decousu sans vraie histoire les effetsd speciaux sont bons les acteurs aussi mais j ai pas accroché et a aucun moment je suis rentrée dans le film le fin est previsible et sans surprise non je ne recommanderai pas",8
"3,0","description dune séquence  mise en doute sur la bague et son retour au réel ingénieux crédible un indice qui ouvre une autre question sur la conscience du personnage à être en décalage avec sa propre expérience du réel  autrement dit conscient de sa conscience je pense donc je suis   dans le réel  vu létonnante réaction de son visage au moment où il sort la toupie de sa poche  cela suppose quil doute lui même de cette réalité  il est donc incapable de saisir son environnement soit incapable de faire appel à sa conscience projection qui met en place le doute  si cobb ne sait pas et que le spectateur reste aussi sur un doute en vue dune toupie en rotation continue  cette réflexion de la bague nous laisse dans une hypothèse amer  cobb na pas remarqué ce détail il nest donc pas conscient  soit insconcient du monde dans lequel il retrouve ses filles  léquilibre de la happy end nest pas dévoilé soit nullement certifié  nous restons en dehors de la narration et lhistoire continue   car tout le monde sait que dans un rêve au moment du rêve on ne doute pas",9
"5,0","courrez le voir  un film formidable avec un scénario qui vous retourne les méninges pendant plus de 2h  la réalisation est extra  a voir absolument",10
"4,0","réellement très bon film  je ne suis pas fan de di caprio mais là il tiens parfaitement bien son rôle et y est tout à fait crédible belle image bonne mise en scène scénarion très imaginatif et inovant    jenlève juste une étoile car je trouve la sortie de la fin peu crédible au regard du reste du film ",11
"4,0","long et compliquer mais lhistoire est super et les effets spéciaux sont très réussis  a voir ",12
"5,0","ça c un film tt simplement ",13
"5,0","apogée du film de science fiction de ces dernières années  un voyage exceptionnel au plus profond des rêves au point den perdre sa propre réalité  une expérience réussie grâce aux effets spéciaux de qualité scène de paris époustouflante et un jeu dacteurs crédible  assurément un film à voir pour peu quon ne se limite pas au divertissement pur et dur  chapeau lartiste ",14
"5,0","un film hors du commun au scénario complètement dingue et au casting détonnant  il y a certes des imperfections des longueurs mais lhistoire est incroyable franchement cest un film à ne surtout pas louper  et puis la fameuse fin ouverte tellement bien faite quon est même pas frustré de ne pas vraiment être fixé  bref un chef doeuvre ",0
"4,5","très bon film  je dois dire que le scénario senchaîne bien  nolan est un virtuose tout simplement  entre memento the prestige the dark knight et inception ce réalisateur est un génie il est incompréhensible quil ne soit pas plus reconnu que ça  pour en revenur au film je dirais que chacun linterprète à sa manière et chacun à possède sa propre version de la fin du film  inception est vraiment tordu on croit savoir ou on en est tout en ne sachant plus  cest un vrai casse tête pour peu quon prenne le temps de réfléchir  autre bon point les acteurs principaux dicaprio et cotillard jouent bien moi qui nétait pas vraiment enchanté de voir marion cotillard dans le casting je dois dire que ce rôle lui va finalement à merveille  jaurai mis 5 5 à inception si il ny avait pas eu trop de scènes à la matrix   james bond  bref je conseille ",1
"5,0","rare sont les films qui mérite un 5 5 mais là cest vraiment très bon  le film peut être parfois difficile à comprendre pour certains mais lidée est absolument géniale",2
"2,0","film daction honnête des longueurs parfois trop bruyant ces interminables scènes dans les montagnes neigeuses avec mitraillages permanents musique tonitruante et montages parallèles mont lassé bons acteurs quelques beaux moments poétiques et de réflexion mais blade runner un des films référence du réalisateur est dun autre niveau ",3
"2,0","franchement e commence à me demander  si les gens sont naifs  influençables ou au bout du rouleau   ce film na rien doriginal ni dextraordinaire il reprend des concept deja abordés existenz matrix un peu de strange day memento enfin bref bien que le scenario essaie de semer une ambiguité sur le reve et la realité ici on se fie franchement à la toupie et la complexité finit par blaser le spectateur  heureusement un casting et une mise en scene efficace mais pas de quoi casser des briques quand je pense quil y a des ecrivains qui ont exploré des idées vraiment nouvelle et novatrice qui feraient un carton au ciné mais non on patauge dans le deja vu   navrant ",4
"1,5","naze un film mention spéciale faire compliqué pour que le spectateur se croie intelligentune histoire alambiqué au possible le montage rend le début du film tout à fait incompréhensible donc il faut se gratter la tête tout au long de la scéance avec en prime des scène de poursuite et de fusillade incessante une musique thriller qui ne sarrête jamais    une épreuve plutôt quun moment de détente en ce qui me concerne ce film  sauf marion cotillard belle comme jamais ici ",5
"4,0","il faut suive mais cest tellement captivant    di caprio est toujours aussi bien     vraiment bien ",6
"3,0","un scénario qui complique inutilement une idée de base simplissime  sintroduire dans les rêves des gens pour leur voler des secrets ou y implanter des idées  différents niveaux de rêve qui correspondent à différents niveaux de temps et simbriquent les uns dans les autres comme autant de poupées russes   ok  dit comme ça cest pourtant simple alors pourquoi en faire cette bouille ultra complexe  heureusement que tous les réalisateurs de sf ne suivent pas cette voie pour nous entraîner dans leurs mondes sinon on deviendrait cinglé   il est de plus extrêmement dommage pour un film qui se déroule essentiellement dans des rêves dêtre aussi prosaïque et terre à terre  où son les délires la poésie la terreur les fantasmes la logique délirante propres aux rêves  les acteurs font leur boulot mais je nai pas trouvé di caprio pourtant habituellement excellent très inspiré  pour moi seuls cillian murphy et tom hardy sur lequel la caméra ne sattarde malheureusement jamais plus de cinq secondes ce qui fait bien court pour donner corps à un personnage tirent leur épingle du jeu et donnent un peu envie dy croire",7
"5,0","simplement génial   dune créativité époustouflante  a ne pas rater ",8
"5,0","tout le monde en parlait autour de moi lhistoire la bo etc  une tuerie je confirme ",9
