Label,Text
2,"""Dream Demon"" features some imaginative visuals and clever camera shots, but is doomed by its terribly confusing, almost indecipherable plot. When it's all over, few answers have been given to the viewer and the rules of the dream-vs-reality game are never explained. This picture remains a blurry enigma from beginning to end. (*1/2)"
2,"This movie isn't very good. It's boring, and not much blood for a horror film. The plot just trods along with not much happening. And I think the female vampire was so stupid. She had many chances to kill the vampire hunters since it shows her having lighting like reflexes. But, whenever she has one of them pinned, she just takes her time and something always happens where she doesn't bite them. No wonder this went straight to cable.  FINAL VERDICT: Not anywhere near as good as the first Vampire movie. You're a SUCKER if you waste your time on this."
1,"This is a great little film, that's very unique, and creative, with some great plot twists and wonderful performances!. All the characters are great, and the story while bizarre, is fascinating and very interesting, plus Nicole Kidman is simply amazing in this!. It's very hard to describe this movie, because it really is quite bizarre, it's a comedy/romance, one minute then it turns into a thriller the next, however it was still very entertaining all the same, plus Nicole's Russian accent was fantastic, and extremely convincing. Chaplin and Kidman had very good chemistry together, and i loved Vincent Cassel's performance!, plus some of the plot twists really took me by surprise!. The ending was very cute, and it's unpredictable throughout!, plus this movie is quite underrated as well!. You will feel sorry for Chaplin and the way that he is scammed, and i thought all the characters were really likable, plus the finale is especially good.This is Nicole's movie though, and she carries it with her incredibly sexy performance!. This is a great little film, that's very unique, and creative, with some great plot twists and wonderful performances!, i highly recommend this one!. The Direction is very good!. Jez Butterworth does a very good job here, with great camera work, solid angles and keeping the film at a fast pace!. The Acting is wonderful!. Nicole Kidman, is stunningly gorgeous!, and is amazing as always, she is incredibly sexy, very likable, had one of the coolest accents, added a lot of presence, had very good chemistry with Ben Chaplin, and had a very mysterious character!, she was amazing. (Kidman Rules!!!!). Ben Chaplin is great here, he is extremely likable, had a cool character, had very good chemistry with Kidman, the only thing i didn't like was him taking out his anger out on Kidman, even though what she did was wrong, and i loved how he got revenge in the end!. Vincent Cassel is fantastic as the main villain, yes he was OTT, but he was very intense and quite creepy at times, this role was perfect for him. Mathieu Kassovitz is OK here, but didn't have much to do. Rest of the cast are fine. Overall i highly recommend this one!. ***1/2 out of 5"
2,"'Fearless Freaks' is an excellent documentary that's sure to please longtime fans like myself as well as newer fans, and will probably win them a fair batch of new followers. As 'Watch me Jumpstart' does with Robert Pollard of Guided by Voices, it paints an intimate portrait of head Lip Wayne Coyne as a family man and member of his community. We get plenty of interesting background into Coyne's early family life and nascent artistic aspirations. Interviews with band members, family members, and friends are inter-cut with raw live footage of the group's often very visually fascinating performances. The pace is just right to keep the viewer always entertained and never bored, but not at a breakneck, highly edited MTV-ish pace. My only complaint about the movie is that details on the band's history and specific works by them are rather skimpy. I would have liked to have gotten more details such as Wayne explaining his inspirations for various songs, discussions about their creative process, studio stories, and the like.  Drummer Steven Drozd becomes the other major character in this movie when his addiction to heroin is frankly and almost shockingly discussed and portrayed on film. Without giving too much away, this subplot comes to an apparently happy ending, and the movie concludes on a high note, with The Flaming Lips on stage playing before their enthralled fans, on the verge of another artistic triumph. Here's to The Flaming Lips."
2,"I haven't seen a whole lot of this show, but I've seen enough to know it never should have been aired. Fox seemed to be trying to get a quick buck from a less-than-mediocre excuse for television. After the success of That 70s Show, Fox should have had the sense to realize it wouldn't work to do it for every single decade. It tried to copy That 70s Show, but didn't have the heart or the character. It's no wonder it only lasted half a season. They tried, but it was a miserable, miserable failure. I love That 70s Show, but this doesn't even come close to living up to half of it's predecessor. The idiot who came up with this should be completely ashamed. DON'T WATCH."
2,"The turgid screen adaptation of Stephen Sondheim's 1973 masterpiece A LITTLE NIGHT MUSIC is probably in the top five of worst adaptations of Broadway musical to the motion picture screen. The musical, based on the Ingmar Bergman film SMILES OF SUMMER NIGHT, follows the revolving lives of three couples who clearly at the beginning are mismatched and how they end up being with their soulmates by the end of the film. Elizabeth Taylor, looking fat and tired, sleepwalks her way through the film and enough has been said about her singing so I won't even go there. Director Hal Prince did have the sense to hire Len Cariou and Laurence Guittard to repeat their stage roles Freidrich and the Count, who both think they are in love with Desiree, but even these two charismatic actors come off as stilted. Lesley Ann-Downe is a lovely woman but she just looked way too old to be playing Freidrich's young wife, Anne, who in the original script, was 18. The only completely satisfying performance in the film is by Diana Rigg as the Countess, who brings so much more to the role than the screenplay allows and also surprisingly gives the film its loveliest musical moment with her rendition of ""Every Day a Little Death."" Speaking of music, I found it interesting that Prince felt the need to completely overhaul one of the most beautiful musical scores ever written for the stage. Hermione Gingold's role as Desiree's mother is reduced to a glorified cameo since they chose to cut her song, ""Liasons"". The Count also has a gorgeous solo in the show called ""In Praise of Women"" which was also cut. The song ""The Glamorous Life"" was rethought and became a solo for Desiree's daughter, Fredrika, charmingly played by Chloe Franks. They also cut ""The Miller's Son"" a powerhouse of a song sung by Petra, the maid. I could go on ad nauseum about what's wrong with this movie, but that would be pointless. I just cannot fathom how Hal Prince so horrifically screwed up the screen version of a musical HE directed on Broadway. In an eggshell, the only reason to see this film is if you live for Diana Rigg."
0,"My giving this a score of 3 is NOT what I would give the original Soviet version of this film. It seems that American-International (a studio that specialized in ultra-low-budget fare in the 60s) bought this film and utterly destroyed it--slicing a two hour plus film into a 64 minute film! Plus, much of this 64 minutes was new material (such as the ""monsters"")--so you know that this film bears almost no similarity to the original. The original film appears to be a rather straight drama about the Soviet conquest of space--though I really am not sure what it was originally! For insight into the original film, read Steven Nyland's review--it was very helpful.  By the way, this was the third Soviet sci-film I've seen that American-International bought and then hacked apart to make a ""new"" film--standard practice to a company that was willing to put just about anything on the screen to make a buck--provided, of course, it didn't cost them much more than a buck in the first place!! This Americanized film was about two rival world powers (NOT the US and Soviets) trying to be the first to Mars. The tricky ""bad guys"" try but fail and the ""good guys"" rescue one of the idiot astronauts and then head to Mars. Unfortunately, they are temporarily stranded on a moon of Mars where they see some monsters (added by American-International) that are REAAAALLY cheesy and one does bear similarity to a certain part of a female's anatomy. Then, they are rescued--returning to Earth heroes.  The bottom line is that the film was butchered--turning an incredibly beautiful piece of art (for the time) being turned into a grade-C movie. Because of this, the Soviets really had a reason to hate America! I'm just shocked that the horrible job A-I did with this film didn't convince them to refuse to sell more films to these jerks! It's worth a look for a laugh, but the really bad moments that make you laugh are few and far between. So, the film is a dud--not bad enough to make it a must-see for bad movie buffs and too dopey to be taken seriously. I would really love to see this movie in its original form--it must have been some picture."
2,"The movie was very bad, it poked fun at religion, several sexual oriented and suggestive scenes. I do not recommend for any child to watch this movie the parents will be left to explain a lot to the children and the child will be exposed to a lot of suggestive, ignorant content. I do not recommend a person waste their money on this. I was expecting this movie to be hysterical and fun to see, but instead I was disappointed and bored. I only laughed at a few parts and I left the movie disappointed. The vulgar language was annoying and I heard other people who went to see the movie discuss how disappointed they were as well. I do not recommend this movie, it was a disappointment and not funny at all just boring, stupid and offensive. Fairwarning, I am going to tell you a spoiler so don't read beyond this point...  The movie is basically The Chronicles of Narnia just redone to incorporate other movies such as the x-men, Harry Potter, Pirates of the Carebbean, the Divinchi Code and more. This was not funny and a complete disappointment and focused on sex and made fun of religion."
2,"Basically ""Shoot'Em Up"" is an 80's film using today's modern technology. Replace Arnie or Bruce Willis with Clive Owen and baby in tow and you have this film. Owen's carrot fixation is even put to good use pulling triggers and stabbing the villains in the eyeball or through the mouth and out the back of their necks. See how Owen kills special ops assassins while having sex with ""hooker with a heart of gold"" Monica Belluci(..she even climaxes as he blows one of these heavily equipped villains through a window). There are a great many stunts where Owen is allowed to create on his feet using his artistry with guns. There's a neon sign he uses to tell arch-nemesis Paul Giammati F-U. Just watch how Owen uses his gun to keep his baby protected on a merry-go-round. Or, when he's in a weapons factory, with Owen elaborately creating a method using strings to develop a labyrinthine maze where baddies carrying machine guns fall prey to gun fire when they turn corners(..even if this is the most ludicrous action sequence ever designed, it's a dream come true for action fans). And, the greatest trick of all..pulling off an anti-gun message in such an insanely violent action film! The way the film finds escapes for Owen is a thing of cinematic genius..no matter how many times we roll our eyes at such absolute nonsense.  The plot,if it truly matters, is about a man minding his own business who can not sit on his street bench and watch a pregnant woman get assassinated. This decision will cause a ton of complications as he assists the lady into giving birth. His *name* is Smith, and the head-honcho who wants the lady and her child dead is Hertz(Giammatti). When a bullet through the forehead leaves this woman dead, Smith will have to find shelter for the infant while dodging constant gun-fire. Thanks to his uncanny use with an assassin's gun(..there was a reason why he didn't have a gun on his person even though he is a skilled marksman), Smith evades his pursuers sending a great many villains to early graves(..or, as chief businessman Hammerson, played by a scarily skinny Stephen McHattie, would say, a ""dirt nap""). Hoping for a hooker's(Bellucci) help, whose specialty is feeding her breast-milk to wealthy clientèle with that kinky fetish, he will hope to provide the infant with a temporary home(..in a brothel!). But, Hertz targets her so this hooker will join up with Smith and the baby on their own forming one very unique union. With Hertz undaunted despite heavy losses when several operations to kill Smith fail miserably, he will keep coming until our hero can discover why these murderers want such a precious child dead. Soon the story yields some wacky results like a bone-marrow transplant for an ill senator who wishes to pursue the presidency(..and has a strict policy against guns which would threaten Hammerson's business)as the child is the key to his health and recovery, and an airplane meeting between Smith and who he thought were his allies(..this soon produces a parachute exit and shoot-out in the sky for the ages). And, to top it all off, watch how Smith, with broken fingers, uses a scalpel to evade certain doom. It's all tongue-in-cheek and unpretentious fare, gory escapist fodder for fanboys who love their constant shoot 'em ups with bullet-ridden bodies & colorful villains and dialogue. Outrageous, tricky ways a gun can kill people are on full display. And, this flick rarely takes a breath. Not a critical darling AT ALL, even hated by many, but I dug the hell out of it. Oh, and the use of a tank(..and how Owen provides a way for Bellucci and babe to enter in)for the use of protection so that the baby can remain safe, is just priceless."
2,"Set in 1970 (later 1985), ""a strange, extraterrestrial spool is discovered at the site of the 1906 mystery explosion in Tunguska, Siberia. The discovery of this spool confirms that an alien spaceship from Venus crash-landed there and that the spool is a memory storage devise. A nuclear-powered spacecraft is manufactured and a multinational crew is assembled for a manned expedition to Venus. After a lengthy and risk-laden trip, the crew lands on Venus only to discover the planet devastated by a nuclear war and that the ship from Venus was an invasion force heading to Earth""   ""Originally produced cooperatively by East German and Polish film studios, 'First Spaceship on Venus' was partially intended as an anti-nuclear tract,"" according to the DVD sleeve's synopsis. Reportedly popular in its original form (""Der schweigende Stern""), this film's obviously anti-nuclear subtext is most interesting; apparently, the Communist satellite governments shared an apprehension over atomic war. The cast is notably diverse. Lastly, the suggestion that Venus once held life is possible; we won't know until we have the technology to thoroughly investigate the planet.  **** Der schweigende Stern (2/26/60) Kurt Maetzig ~ Oldrich Lukes, Yoko Tani, Gunther Simon, Ignacy Machowski"
2,"This movie has a wonderful quality that would bring any distant family together. My children and I loved watching it together. It's nice to have a movie finally come out that everyone can enjoy. I highly recommend seeing it. Emma Thompson is so endearing. Colin Firth is such a lost soul trying to avoid everything and everyone around him. Angela Landsbury is so over the top, but very funny. Together they make such an interesting trio. The love, the comedy, the magic, and the unbelievable happy ending make it more than just a fairy tale, they make it a story that makes you wish that it was all happening to you. For children, it sets their minds imaginations into over-drive. It sends them to a place that lets their minds run free to believe in everything on the big screen in front of them. For just an adult, I would say, it would be less special, as apposed to an adult who has children to watch get engaged with this magical movie."
1,"""Pandora's Clock"" is a gripping suspense/thriller that's a cross between a virus movie and a disaster film. This movie, which aired in two parts on NBC in its debut showing in 1996, is about an airplane flight that becomes infected with a virus when one of the passengers just happens to be carrying this disease. The U.S. Government debates on whether the plane should be destroyed or not, while the pilot (Richard Dean Anderson) and a virus expert (Daphne Zuniga) try to figure something out to avoid disaster. I'm not really a big fan of TV movies and miniseries, but I liked ""Pandora's Clock"". It's one heck of a thrill ride. Jane Leeves (TV's ""Frasier""), Robert Loggia, and Edward Herrmann (as the President) also star.  *** (out of four)"
2,"I give this one 2 points for its narrative attempt at trying to make it ""real,"" and one point for the filmmakers' truly laudable 'Efforts.'  Four generations of special-effects technology have already passed since J3 was made (maybe more... it was first released in theaters almost twenty-years ago), and the viewer simply can't get over its bad chroma-key mini-sub, cheesy 3-D props, et al.  However, like most badly executed thrillers with substandard ""eye-candy,"" J3 has a worthy message for all of us: Try to bottle Nature in an attractive Theme Park package, and nature will get back at you in a deadly, often gruesome way.  Most interesting here are the two-dimensional, stock characters. They surprise us in how they eventually evolve as the story comes to its inevitable conclusions...  What we may initially perceive as the secondary Villain (the manager of this aquatic theme park, ""Calvin""), turns out to be just an ordinary person at a loss for words, and tries his best to save the endangered tourists trapped underwater. Unlike the previous two films (in which we're subjected to the pig-headed-ness of one dollar-hungry Mayor), Calvin made me laugh when I realized his character was just all attitude and 'talk.' He is speechless when everybody realizes they have a serious situation on their hands: 35 feet of man-eating death!  The heroes (God save what's left of their present acting careers!) also prove brave and honorable.  My favorite character, however, was the calm and rational female tour guide that succeeded in 'tranquilizing' the trapped visitors until rescue divers could successfully bail them out. Here you have this short lady telling the much taller adults and children to conserve their energy and air, so that escape seems all the more possible.  Brief Review: J2 was pretty much along the same lines as its original... except here we have a regatta of mostly teens and twenty-somethings trying to stay afloat, and the shark in question keeps getting bigger by the time we reach J4.  J4 stinks and sinks! Pray that someday we'll all be allowed to go back to our beaches without the likes of Michael Caine and Lorraine Gary polluting our oceans. These landlubbers belong either on the Broadway stage or beside their mogul husbands, sitting quietly counting their box-office money.  See Jaws 3. If anything, it's great watching this truly unique aquatic show, where 'red popcorn' goes flying off into the audience.  "
2,"John Payne is driving his nice Chevy van filled with flowers and minding his own business when some peeping Tom decides to use him for less than legal purposes. That rascally Preston Foster is a smart bad guy with a plan to rob the bank.  This movie should have been called ""Four Kings."" You will see why when you watch it. ""Four Kings and a Queen"" would be even better. ""Kansas City Confidential"" is OK, but it would not become a magnet that attracted people into the theater.  Excellent performances by John Payne, Preston Foster, Jack Elam, Neville Brand and Lee Van Cleef. Coleen Gray does her part very well, also. She reminds me somewhat of a Gale Storm with the perky, happy quality usually not found in a gangster flick.  This one could definitely be remade with a great cast today and it should do well. The story is solid. The few plot holes are minor and do not make us wonder.  The musical score is also excellent. I was impressed with the camera work throughout. One scene in particular lets us see some guys getting onto a boat while we could still watch a nice old Mercury woody wagon and its occupant in the background. Many great 40s and early 50s vehicles here.  A really good 50s B&W film.  Tom Willett"
2,"Joan, with director Sherman, trimming *all* the fat away from *Craig's Wife* (that means removing every scene in which Joan would *not* be present), and turning it into a tour-de-force for La Crawford. As the epitome of every neurotic, deeply disturbed female that Joan ever portrayed, *Harriet Craig* is Joan with a capital J. Taking the role in her mouth and shaking it into submission, she is playing, ultimately, another facet of Joan herself. But what Joan film role *didn't* become Joan herself  either before or *after* filming? In a case of Joan's art imitating her life, as well as her life imitating her art, Harriet provides Joan with yet *one* more of those peculiar roles  roles which must have been written with *only* Joan in mind, since it would be difficult to imagine *any* other actress in this role. If Rosalind Russell had had this much focus on her in *her* version, *Craig's Wife*, it's hard to imagine if she could have sustained it, since part of Russell's strength was her ability to respond to other characters while seemingly on a course all her own. But Joan, never one to shy away from *any* movie role, makes *Harriet Craig* one the great milestones of her career. And we are indebted to her for it. As she explains to her niece (she *always* has nieces in movies like this  sweet young things who come to live with her and become her indentured servants) about how to ""keep men in line,"" we are given more pure-Joan philosophy. With lines like, ""the average woman *does* put her life in someone else's hands  her husbands'. That's why she usually comes to grief,"" and ""No man is *born* ready for marriage  he has to be trained,"" it is familiar Joan territory. Familiar now, because we've seen Joan spackling her angst all over movie and TV screens for decades, but along with *Mildred Pierce*, *Queen Bee* and *Torchsong*, *Harriet Craig*, at the time, was a new dimension in Joan's personal psychosis committed to film."
2,"Yesterday, in my lunch time, I saw this new-released DVD on sale in a store. I had no information about ""La Niña Santa"", but its cover had the symbols of participation in the Cannes, Toronto and New York Festivals, and four favorable reviews (from ""Le Monde"", ""Premiere"", Sergio Rizzo (unknown for me) from the ""Folha de São Paulo"" and ""New York Times""). When I read the name of one of the producers, Pedro Almodóvar, and that this movie was awarded in the ""Mostra International de Cinema de São Paulo"", I unfortunately decided to buy it.  ""La Niña Santa"" is one of the worst movies I have ever seen. The screenplay is terrible: the viewer can see that the story is in a Latin country (Argentina indeed), but the explanation is only found reading the cover of the DVD. It takes thirteen minutes to understand that the location is a hotel welcoming a conference of physicians and surgeons. The group of gossipy girls in a choir is never explained if they belong to a church or school. The amateurish framing recalled my son, when he was a baby boy and had some trouble to use the camcorder, cutting heads, shoulders, legs of feet in his footages; the same happens along the whole movie. Based on the foregoing remarks, the poor direction is simply terrible. Last but not the least, even the cast composed by ugly actors and actress is not attractive. My advice: although having a great lobby, do not waste your time and money in this crap. My vote is one.  Title (Brazil): ""A Menina Santa"" (""The Saint Girl"")"
2,"A complete cult film in Spain.  I think Alex is one of the most original talents in nowadays cinema. And not only in Spain, all over the world.  You have to realize what it means to issue such a film, and what a danger you take. How he uses black humour and keeps tension on every scene is incredible. And he has shown that in every one of his films, specially in The perfect crime (a pearl of how to use black humour), 800 bullets and Common Wealth. These are films to take with an open mind, no previous thoughts of what are you going to find. I'm still surprised at each one of his new films.  A masterpiece, but not a film for everybody."
0,"There are some things I can never understand. Such as this movie. What if I were to create a really really cheap and crappy looking Dino and crocodile polygon model in Maya and then proceed to cut and paste that into an amateur video clip having people scream and getting eaten by the same thing? How can anyone even believe that an utterly fake CGI dinocroc that looks completely out of place, would influence the events in this movie? I know that its B-grade, low budget and all but the producers could do better than making a piece of crap that no one will ever seen see or sit through. It just does'nt make sense. Are people really so stupid that they would sit through this? Apparently so. For laughs? No, this thing isn't even worth laughing at."
0,"I have just watched the movie for the first time. I wanted to watch it as I like Drew Barrymore and wanted to see one of her early movies.   The movie is about a girl (played by young and beautiful Drew Barrymore), who moves from NYC to LA in order to get over her recently troubled loss. Short after moving to a guy who falls in love with her, it becomes obvious that she has an evil twin=doppelganger, who haunts her.  The movie is quite poor and lousy. Both the dialogs and the acting make the film not really worth seeing it. Summing up it is just something for the fans of Drew Barrymore."
0,"The IMDb plot summary in no way describes the essence of this film. It should have read 'Be prepared to be catapulted back to the prison of the 3rd pew from the back of your family's church at 8 years old, listening to the preacher drone on about God's will while all you can think of is getting back home to your Lego'.  It starts off well intentioned, building intrigue by planting some real and surreal clues such as Renny's 'how did the cut on my thumb heal so fast?' moment. It then slowly morphs into a Christian jamboree, sacrificing its plot completely in a wash of evangelistic-induced babble. I believe I counted the use of the word 'pray' about 53 times in a five minute span near the end. After the 31st, I tried to twist the context of the word to its synonym, 'prey'. Sadly, this little mind game of mine made the film at least bearable for the last 20 minutes. Plus it made me laugh whenever a character would say 'prayer' ('preyer' to me) as it became totally zany. Indeed, even my Catholic wife sunk in her chair from boredom, almost to the point of ending up on the floor.  For all the salivating Christians who ranked this film 8-10 stars, I suggest sticking with your theology-reinforcing safety standards like Circle Square, The Ten Commandments, anything from Narnia, Jesus Christ Superstar and the like. Stay away from more cerebrally challenging subject matter in films such as Jesus Camp, The God Who Wasn't There, What Would Jesus Buy, or the soon-to-be released Religulous.  Maybe Robert Whitlow's book is better."
2,"A lot of people don't realize that this film was nominated not only for an Academy Award, but also a Golden Globe and Grammy Award! That third item gives it away -- the song ""The Day I Fall in Love"" from this movie garnered all of the nominations, and deservedly so. It's a wonderful composition performed brilliantly by Dolly Parton and James Ingram. It has become one of my favorite songs of all time and it easily outclasses this movie.  In my opinion it was practically a miracle that the song got honored by the three biggest award firms because the movie is nothing special and a lot of times brilliance goes unnoticed when it is contained in a sub-par film. Also the song got very little radio airplay; the video only appeared occasionally on VH-1.  At any rate, other than the superlative song, there are some cute dog scenes in this movie. And Debi Mazar is definitely a highlight as the 101 Dalmatians inspired villain.  My best recommendation is to watch the music video for the song. It includes all of the best highlights from the film (the aforementioned cute dog scenes), you'll hear the incredible song and get glimpses of the stunningly cute Ashley Hamilton and not end up hating him because of the schmuck his character ends up being in the film."
0,"All the funny things happening in this sitcom is based on the main character Jim being either a bad father, a bad husband or generally just enormously selfish. How can that be funny? Of course a character in a sitcom has to be flawed, but Jim's character is flawed in an extremely unsympathetic manner.  And why it that? My guess is that it's because ""he should now better"". Jim's not a stupid guy, he can take care of things and he's got the opportunities to do so. But he chooses not to. It's a conscious choice he makes, when he chooses to not play with his kids, not go shopping because he doesn't want to buy ""lady products"" and it's a choice he makes, when he puts down his relatives.  The other characters seems to only be in the series so Jim can have someone to be a jerk to. If the Cheryl character was a real person, she would have left him years ago, and not stay with the deadbeat for 8 years. But alas, she's just a catalyst for Jim's quirky middle-class extreme selfishness."
2,"it looks like this movie cost ten dollars to make. I love chuck but damn! this is so cheesy. the camera work sucks, its bad folks. the editing, you name it. what really worries me is the same producing team and company is working on Rambo 4. oh no! avi Lerner eh? looks like we have the next Golan globus. man even they hired better directors! there is no way this cost ten mil to make. that may have been chucks pay. the movie the perfect weapon was probably made for just about the same amount of money when that came out and that looked 100 times better than this movie. chuck! please do something with better film makers.  oh and what sucks is that whenever he encounters a bad guy, hmm he just happens to know martial arts too??? and oh man, the close ups were killing me. the one extreme close up on Tracy scoggins' face were really bad! those wrinkles! oy vey"
2,"Not quite excellent but Both James Brolin and Jill Clayburgh give creditable performances in one of Hollywood's great love stories. This film was re;eased the same year as ""WC Fields and Me"" about another Hollywood couple, Fields and Carlotta Monti. ""Gable and Lombard"" captures the Hollywood scene of the 1930's a bit better than the other film does, and the two leads are more believable then in the other film. More than showing the screen side of these two, ""Gable and Lombard"" explores the off screen life of the pair. Anyone looking for dirt will be greatly disappointed. The life of Clark Gable and Carol Lombard as shown in this film is anything but boring. Thus, the emotion is genuine when we learn as does Gable that nothing is forever.  ""Gable and Lombard"" gives us an honest look into the lives of two people who just happened to be movie stars."
2,"I love this film.   When the world awoke form it's boring funk, disco, brown-yellow-orange-colored slumber after Star Wars shook it awake and revived sci-fi, heavy metal appeared during the aftershocks and created albeit for a small public a visual feast.   Heavy metal is usually described as a void fest for stoners and granted with the proper intoxication the movie's charm is increased greatly. What makes heavy metal so appealing is what many people call it's principal flaws, the pubescent jokes, violence, plethora of nudity, the crude animation and often its bright explosive colors. But these are not flaws, in fact to anyone with a fun-loving nature and imagination these are virtues.   The script is wonderful, with lot's of crude jokes, that make excellent one-liners during parties. ""Death, death to all who oppose us"" has to be a classic introduction-line for a villain (who is menacingly one dimensional. And has anybody wondered where his helmet comes from?)At moment the script even becomes epic, like during the sequence where the council of elders summon Taarna.  Although the animation maybe dated and even downright ugly, it gives the movie it's charm, the same as Ralph Bakshi's animation gives it, it's cult-charm and those with imagination see what the animators tried to accomplish. The backgrounds are simply stunning. From epic landscapes with cycloptic animal skeleton's cradling entire cities to impressive space-vessels and space-stations(Mark the brick-motief of the space-station during the Sternn sequence,hahaha) The color schemes of these backgrounds are daring and vibrant.  And there are boobs, lot's of voluptuous big-breasted women! I think this needs no further clarification.  The music is excellent. The soundtrack features a lot of decent hard rock tracks(I'm not writing heavy metal, because of inane debates by metal-purists (mostly with ugly goatees) that these are not metal-songs. Thank god, No!)And there's the majestic score by the late Elmer Bernstein. That simply blows you away with it's beauty (Listen to the Den sequence when the queen flies on the dragonflies, how the trumpets and the lower brass are sequestered by two themes, one rising, on descending.)  So in a dull world where tedious monochromatic fantasy trilogies pass for a good time, Heavy Metal is the lost jewel, that fortunately is discovered every generation. So gather your friends, get some beers and pizza-bagels and watch this movie, you'll love it."
2,"What can I say?  Starts off fine and dandy, the usual story, a BRAVE STORY! Downtrodden hero got some family problems make him want to run and hide and make things better. Kid meets kid, second kid has some problems too and a way of making things better. Cue the fantasy world! Real world is tough, fantasy world is tough too but there you have a goal, a reason for being, people to help, quests to fulfill and dark demons to vanquish. Same old same old but done well enough.  BUT  What were they thinking with the end of this film? What message are they trying to give? Where were they coming from? I was left dumbfounded! My mental ability is not something I brag about so it's possible there are people other than the writers who have a clue about this finale.  On TV they showed people leaving the cinema crying after watching this, I think I know why!"
2,"It a fairly decent film,the script isn't that bad,and for being a TV film had some very atmospheric moments given the way it ends obviously they were aiming for a TV series but i really had to laugh when i read the trivia page ""a pilot for a series never made"" because whoever made this should be suing the makers of ""Lost"" big time.. There are so many comparisons between them that it list them all should take pages JJ Abrams Damon Lindelof and co should be shamed of themselves for so blatantly ripping off ""Danger Island"" without giving either the director Tommy Lee Wallace or the writer William Bleich any credit ...not even a little nod in their direction in any interviews.. Lost is the better show its written better and the cast is better but i just wish they had been a bit more honest about how they came up with the idea for Lost"
2,"Question Mark was extremely disturbing, depressing, and dark. it was also bitingly funny. How i loved it! every character was very dysfunctional.. but in a way that was so real that it brought me back to my own traumatic past experiences.. it took me places in my head that i don't often go and sometimes avoid going.. and for that i thank it muchly.  it shows family & lovers that don't even know each other. they don't share their deep secrets and for the most part don't even try. they claim to love the shells around them while holding fast to their own. they're completely alienated & disconnected. most of the time they aren't even conscious of it because it's so routine for how they live.  there were so many interesting themes... characters who desired something deeply, then regretted it once it was theirs... pathetic self-defeating behaviors... sex and the pursuit of it... trying to be 'real' vs. living behind a facade...  i also *loved* the music...Hideous Input, I think did most the songs? i can't say enough about it.. oh, so good! but definitely not for the faint-hearted.."
2,"This film has one of the most odd concepts I've ever seen. At one point, Quintus,(the hero)is so distraught over the loss of Helen, (the witch) that he tries to rent his soul to Satan. This proposition was so stultifying, it left me speechless. It also seemed to stump the devil as well."
2,"Let's start at the end. Direct discussion of the point of the whole story could hardly be a spoiler, since the final success or failure f this point is left for readers to discover, if they are still interested. If fact, if the film makers had made the point explicit at th very beginning, they would have made a much better movie. But to demonstrate how they have subverted the best interests of the film, here are three comments from three recent reviewers expressing confusion as to the identity of the woman at the core of the story: ""The virus they thought the girl might have was never explained. Beyond that it made her some kinda bomb, maybe... But wouldn't they be afraid of catching it?"" - dkpedigo.  ""What he does not know, but soon learns is the knowledge the girl may be a sleeper threat to him, his boss and to those who don't want the girl to live after she arrives in America."" - thinker1691.  ""According to the film, the Neolites needed Aurora intact so they could establish their religion by showing that one of their own had twin virgin births."" - bnvrohm.  I actually ran through the end of this film three times before I finally got it: A virus is devastating North America and Aurora is a test-tube baby genetically designed to produce a race of superhumans who can survive the virus (by healing very rapidly) and reproduce without sex (which has left Aurora a side-effect of intense empathy). Consequently, the battle between the two scientists who effectively designed her is one of control, neither of them wants her dead, no matter what else they feel for her or what other use they may have for her. The former point needs explaining which never occurs in the film, and the latter point is senselessly obscured by the intense violence of the last major gun battle. And the decision to make both points mysterious has led to a conclusion that is confusing and unsatisfying, both intellectually and emotionally. I won't tell you exactly what happens, that would spoil it; but I suggest that after you've seen it you'll wonder if you care.  That said, the film is not a total loss as cynical sci-fi action film. Diesal actually gives a good performance here. There are some exciting action set-pieces, the dramatic and satiric set-pieces are occasionally intriguing, and the world of Babylon AD may be unpleasant but it is fully realized, which is the first demand for any sci-fi film.  But there's no doubt the story needed much more thought and better control than we see here. This journey should be leading somewhere, but when we get there, we wonder why we bothered."
2,"Although the self-absorbed undergraduates with their pseudo-intellectual babble will sniff about how ""the masses"" won't be able to ""connect"" or ""appreciate"" this movie, the reasonably intelligent movie-renter will recognize this film for what it is: a piece of crap. First, it is a road movie that rips off Kerouac and thinks that somehow gives it legitimacy. Second, it invokes Kurt Cobain, another transparent attempt to pass this off as a Gen X film by linking it to the over-commercialized and overpraised rock star. And third, it is just plain BAD. Inexplicable and pointless flashbacks of the two main characters as kids (yeah, we get it, they are buddies) are one problem, but the real weakness is the constant ripoff of Tarantino - an annoying drug dealer who engages in a monologue that exists only to waste the viewer's time, thugs who chase the ""hero"" for screwing a gangster's wife, we've all variations of this before. I rented this because of Jake Gyllenhall, a fine actor (go see Brokeback Mountain and Donnie Darko if you don't believe me), but his character exists in a drug-addled haze to Leto's brain-dead pool boy, who isn't high and has no excuse for his imbecility. Jake must have needed the money (it is supposed to have a $14 million budget, but clearly not in the cinematography department), for this stinker does nothing to enhance his indie-movie icon status. For a much better movie from 2002 that showcases his acting ability, check out ""The Good Girl."""
