key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2010-07-22 02:25:00.00000013,8.1,2010-07-22 02:25:00 UTC,-73.972688,40.764083,-73.945132,40.792662,1
2014-07-09 22:49:00.000000148,10.0,2014-07-09 22:49:00 UTC,-73.974007,40.764086999999996,-73.960025,40.778946999999995,2
2010-02-26 17:18:16.0000001,8.9,2010-02-26 17:18:16 UTC,-73.957081,40.777972,-73.966521,40.803216,1
2011-01-04 19:59:00.000000119,7.3,2011-01-04 19:59:00 UTC,-73.9858,40.757373,-73.998737,40.744615,1
2013-12-27 11:18:00.000000133,5.0,2013-12-27 11:18:00 UTC,-73.975605,40.789477000000005,-73.96869000000001,40.791216999999996,1
2010-04-23 00:43:00.00000026,5.7,2010-04-23 00:43:00 UTC,-73.98881800000001,40.734603,-73.997853,40.746072,1
2010-09-16 09:29:54.0000004,10.5,2010-09-16 09:29:54 UTC,-74.006325,40.74046,-73.982718,40.762584999999994,1
2015-02-23 09:17:34.0000002,13.5,2015-02-23 09:17:34 UTC,-73.97772979736328,40.74874877929688,-73.95336151123048,40.76477813720703,2
2015-06-21 20:17:10.0000003,39.5,2015-06-21 20:17:10 UTC,-73.86351013183594,40.76887512207031,-73.98150634765625,40.66290664672852,1
2012-06-05 07:58:52.0000001,5.3,2012-06-05 07:58:52 UTC,-73.97929,40.747428,-73.984884,40.732455,1
2012-12-14 22:58:34.0000003,8.5,2012-12-14 22:58:34 UTC,-74.004053,40.750840000000004,-73.98813299999999,40.764195,1
2013-08-09 19:55:20.0000004,15.0,2013-08-09 19:55:20 UTC,-73.96647800000001,40.770378,-74.003915,40.737442,1
2009-01-25 21:34:00.00000013,8.1,2009-01-25 21:34:00 UTC,-73.949347,40.776913,-73.965958,40.790022,1
2012-07-19 20:47:00.000000216,8.5,2012-07-19 20:47:00 UTC,-73.999648,40.733635,-73.973597,40.739015,1
2009-08-10 13:11:00.00000075,8.5,2009-08-10 13:11:00 UTC,-73.989408,40.756947,-73.96535300000001,40.75837,1
2011-05-21 20:27:00.000000192,7.7,2011-05-21 20:27:00 UTC,-73.99355,40.721562,-73.981928,40.740559999999995,4
2012-09-23 22:44:00.00000074,14.0,2012-09-23 22:44:00 UTC,-73.980777,40.780097,-73.984122,40.74028,6
2014-03-26 21:45:56.0000009,4.0,2014-03-26 21:45:56 UTC,-73.966922,40.794033,-73.966875,40.788713,1
2014-04-13 00:37:00.000000167,10.5,2014-04-13 00:37:00 UTC,-73.994097,40.726541999999995,-74.008277,40.736212,1
2009-11-01 00:22:00.000000186,10.1,2009-11-01 00:22:00 UTC,-73.982052,40.765572,-74.003045,40.744184999999995,1
2010-11-02 06:41:25.0000004,6.5,2010-11-02 06:41:25 UTC,-73.973074,40.749034,-73.992336,40.742821,1
2011-02-19 18:05:27.0000001,13.3,2011-02-19 18:05:27 UTC,-73.986067,40.760657,-73.991298,40.732477,2
2012-06-29 19:32:39.0000001,11.3,2012-06-29 19:32:39 UTC,-73.988659,40.759078,-73.977361,40.74922,1
2014-07-25 11:49:00.000000119,9.0,2014-07-25 11:49:00 UTC,-74.010487,40.717452,-73.99718,40.736795,5
2015-02-14 18:44:40.0000004,10.0,2015-02-14 18:44:40 UTC,-73.96529388427734,40.80026245117188,-73.94230651855469,40.82244491577149,2
2010-04-08 08:32:52.0000005,6.9,2010-04-08 08:32:52 UTC,-73.953096,40.776819,-73.97097600000001,40.751115000000006,1
2010-08-03 08:50:00.000000217,2.5,2010-08-03 08:50:00 UTC,-74.00667800000001,40.732995,-74.006653,40.73298,1
2013-12-30 08:36:00.00000052,12.0,2013-12-30 08:36:00 UTC,-73.96240300000001,40.773097,-73.98735,40.738645,1
2010-07-08 08:11:00.00000086,6.9,2010-07-08 08:11:00 UTC,-73.974788,40.718718,-73.98725300000001,40.732422,5
2011-12-16 14:44:00.00000019,4.5,2011-12-16 14:44:00 UTC,-73.953008,40.772065000000005,-73.953837,40.779657,1
2012-05-22 18:39:11.0000005,8.5,2012-05-22 18:39:11 UTC,-73.951864,40.773581,-73.975862,40.780457,1
2013-07-26 10:59:32.0000001,13.0,2013-07-26 10:59:32 UTC,-73.954926,40.76554,-73.94224799999999,40.794871,1
2010-09-15 18:07:00.000000174,6.5,2010-09-15 18:07:00 UTC,-74.012363,40.71617,-74.17702299999999,40.695168,5
2012-05-08 03:02:18.0000001,6.9,2012-05-08 03:02:18 UTC,-73.980413,40.760078,-73.978827,40.740542,1
2013-02-26 22:06:26.0000004,8.5,2013-02-26 22:06:26 UTC,-73.969957,40.752947999999996,-73.981418,40.729043,1
2013-04-21 10:43:20.0000002,4.5,2013-04-21 10:43:20 UTC,-73.987939,40.733564,-73.98018499999999,40.743829999999996,1
2011-01-02 11:49:05.0000005,9.7,2011-01-02 11:49:05 UTC,-74.005336,40.725758,-73.984891,40.758479,2
2014-01-29 19:34:00.00000023,11.5,2014-01-29 19:34:00 UTC,-73.97824,40.734266999999996,-73.994787,40.72059,3
2012-06-28 21:44:17.0000005,4.5,2012-06-28 21:44:17 UTC,-73.989106,40.742098999999996,-73.98529,40.739059000000005,1
2012-03-02 19:33:18.00000010,5.7,2012-03-02 19:33:18 UTC,-73.96112600000001,40.760719,-73.954932,40.778331,1
2013-02-08 00:21:48.0000003,5.5,2013-02-08 00:21:48 UTC,-74.00675799999999,40.735738,-74.00559200000001,40.725648,2
2014-07-10 11:58:00.00000012,13.5,2014-07-10 11:58:00 UTC,-73.99037,40.75152,-74.00126,40.71887,1
2009-10-09 03:50:00.00000039,6.1,2009-10-09 03:50:00 UTC,-73.98429200000001,40.745788,-73.965783,40.761225,1
2012-12-28 13:41:00.00000059,29.8,2012-12-28 13:41:00 UTC,-73.96895500000001,40.754355,-73.8706,40.773777,1
2009-10-09 17:30:00.000000173,4.1,2009-10-09 17:30:00 UTC,-73.98129,40.768965,-73.98344300000001,40.762246999999995,3
2012-09-10 20:31:38.0000002,11.0,2012-09-10 20:31:38 UTC,-73.985734,40.740714000000004,-74.008188,40.737906,2
2010-02-20 20:18:22.0000003,5.7,2010-02-20 20:18:22 UTC,-73.982239,40.768839,-73.988964,40.777184000000005,1
2010-09-17 17:29:59.0000003,8.5,2010-09-17 17:29:59 UTC,-73.97349799999999,40.748975,-73.98316,40.750357,1
2011-10-19 19:45:32.0000004,7.7,2011-10-19 19:45:32 UTC,-73.97535500000001,40.749093,-73.98327900000001,40.758726,1
2009-02-01 02:59:00.00000094,10.1,2009-02-01 02:59:00 UTC,-73.923775,40.752462,-73.870848,40.751975,1
2009-06-14 14:57:00.00000012,4.9,2009-06-14 14:57:00 UTC,-73.97596,40.780878,-73.988637,40.776907,1
2012-11-17 14:19:56.0000002,12.5,2012-11-17 14:19:56 UTC,-73.985163,40.722744,-74.00646,40.740516,1
2012-08-21 14:14:11.0000004,2.5,2012-08-21 14:14:11 UTC,-73.97654,40.758937,-73.976529,40.758998999999996,1
2013-09-25 11:15:00.000000173,7.5,2013-09-25 11:15:00 UTC,-73.99563,40.764582,-74.001862,40.752427000000004,1
2009-06-29 12:31:54.0000001,45.0,2009-06-29 12:31:54 UTC,-73.77629300000001,40.645693,-73.77629300000001,40.645693,2
2011-06-10 00:13:00.000000111,13.7,2011-06-10 00:13:00 UTC,-74.004373,40.741528,-73.957277,40.712005,5
2011-06-18 09:44:56.0000002,7.7,2011-06-18 09:44:56 UTC,-73.99385500000001,40.75147,-73.97483000000001,40.762067,1
2012-08-04 01:47:00.00000076,10.5,2012-08-04 01:47:00 UTC,-74.00203499999999,40.732565,-73.96688,40.753397,1
2013-04-11 23:15:42.0000001,8.0,2013-04-11 23:15:42 UTC,-73.974682,40.754619,-73.99828199999999,40.761072999999996,1
2009-10-08 21:43:23.0000001,5.3,2009-10-08 21:43:23 UTC,-73.989241,40.758275,-73.976464,40.763451,1
2011-09-25 03:43:00.00000099,4.1,2011-09-25 03:43:00 UTC,-73.986682,40.747803000000005,-73.986713,40.740623,1
2014-11-08 06:52:00.00000059,57.33,2014-11-08 06:52:00 UTC,-73.77681,40.64588,-73.987897,40.75618,1
2009-05-18 08:38:00.000000175,6.1,2009-05-18 08:38:00 UTC,-73.967773,40.7604,-73.951612,40.772675,2
2009-10-17 09:25:27.0000002,10.1,2009-10-17 09:25:27 UTC,-73.980058,40.734989,-73.947838,40.778888,1
2009-12-23 10:34:03.0000001,16.9,2009-12-23 10:34:03 UTC,-74.00162900000001,40.735748,-73.960188,40.715578,1
2012-04-27 21:34:00.00000012,8.5,2012-04-27 21:34:00 UTC,-73.983632,40.75741,-73.98038199999999,40.750027,1
2009-01-16 19:30:00.000000162,3.3,2009-01-16 19:30:00 UTC,-73.982697,40.745483,-73.97686800000001,40.74346,1
2009-03-28 10:46:42.0000001,31.85,2009-03-28 10:46:42 UTC,-73.870722,40.773769,-73.98196899999999,40.766405,2
2009-09-27 09:11:24.0000001,5.3,2009-09-27 09:11:24 UTC,-73.979108,40.749978000000006,-73.990651,40.744147999999996,1
2009-10-09 22:53:07.0000002,8.1,2009-10-09 22:53:07 UTC,-73.98924,40.757373,-73.97150400000001,40.754605,1
2010-01-22 20:38:00.00000095,4.9,2010-01-22 20:38:00 UTC,-73.97320699999999,40.753192,-73.96205,40.767663,3
2010-09-18 10:19:30.0000002,5.7,2010-09-18 10:19:30 UTC,-73.973163,40.755803,-73.872052,40.774454999999996,1
2012-04-23 21:29:00.000000174,5.3,2012-04-23 21:29:00 UTC,-73.973628,40.743967,-73.98563,40.748727,1
2013-04-03 21:20:23.0000001,4.0,2013-04-03 21:20:23 UTC,-73.98204,40.746276,-73.981412,40.741059,1
2013-05-16 15:05:00.00000035,10.0,2013-05-16 15:05:00 UTC,-73.953255,40.788517,-73.9622,40.810757,1
2009-05-19 22:03:00.000000193,5.3,2009-05-19 22:03:00 UTC,-73.994292,40.726735,-73.97976700000001,40.73977,5
2011-01-05 09:21:50.0000001,9.7,2011-01-05 09:21:50 UTC,-73.981893,40.732407,-73.971867,40.766484000000005,1
2013-04-23 20:34:00.000000192,20.0,2013-04-23 20:34:00 UTC,-73.95994,40.713927000000005,-74.00298199999999,40.749417,1
2009-01-11 11:29:38.0000001,18.1,2009-01-11 11:29:38 UTC,-73.931122,40.765921999999996,-74.00033,40.735428000000006,1
2010-01-15 11:19:07.0000001,5.7,2010-01-15 11:19:07 UTC,-74.01164200000001,40.703365000000005,-74.015817,40.715302,2
2010-09-18 19:57:04.0000001,7.3,2010-09-18 19:57:04 UTC,-73.998548,40.745103,-73.992882,40.756037,1
2011-05-06 00:13:35.0000007,14.5,2011-05-06 00:13:35 UTC,-73.982197,40.778226000000004,-73.988514,40.722773,1
2011-07-22 05:51:00.00000060,4.5,2011-07-22 05:51:00 UTC,-73.9755,40.7608,-73.9902,40.76,0
2012-02-02 14:30:48.0000002,5.3,2012-02-02 14:30:48 UTC,-73.984365,40.780024,-73.979118,40.79112,1
2013-02-21 08:20:00.00000026,9.5,2013-02-21 08:20:00 UTC,-73.96640699999999,40.794682,-73.982262,40.771405,1
2014-05-23 17:43:57.0000003,6.5,2014-05-23 17:43:57 UTC,-73.94573000000001,40.780159999999995,-73.95313900000001,40.767789,1
2011-08-13 17:49:36.0000002,69.7,2011-08-13 17:49:36 UTC,-73.7767,40.6454,-73.9059,40.9218,1
2013-04-21 04:54:47.0000001,6.0,2013-04-21 04:54:47 UTC,-73.977307,40.752055,-73.986892,40.747875,1
2013-11-14 17:35:42.0000002,5.0,2013-11-14 17:35:42 UTC,-73.969977,40.753152,-73.96505400000001,40.755289000000005,2
2011-06-03 02:20:00.00000037,5.7,2011-06-03 02:20:00 UTC,-73.99939300000001,40.727137,-73.997013,40.715757,5
2014-01-31 21:25:03.0000003,16.5,2014-01-31 21:25:03 UTC,-73.992778,40.748644,-73.989299,40.716612,1
2009-08-22 14:05:00.000000116,11.7,2009-08-22 14:05:00 UTC,-73.99672,40.715,-73.97865,40.758548,2
2011-07-18 08:38:47.0000001,6.9,2011-07-18 08:38:47 UTC,-73.987318,40.749637,-73.990658,40.761384,3
2013-03-03 18:41:00.000000120,9.0,2013-03-03 18:41:00 UTC,-73.98983199999999,40.7192,-73.98285,40.722932,1
2010-02-22 06:41:23.0000002,11.7,2010-02-22 06:41:23 UTC,-74.008966,40.713265,-73.970928,40.763419,1
2013-10-03 15:38:54.0000005,5.5,2013-10-03 15:38:54 UTC,-74.002575,40.739582,-73.99033,40.737860999999995,1
2015-03-01 16:58:36.0000001,57.33,2015-03-01 16:58:36 UTC,-73.78412628173827,40.64862060546875,-73.98455810546875,40.75736618041992,2
2010-12-05 15:07:00.0000009,7.3,2010-12-05 15:07:00 UTC,-74.000075,40.732817,-73.99034,40.756479999999996,5
2014-11-09 20:17:52.0000003,8.0,2014-11-09 20:17:52 UTC,-73.96778,40.756159999999994,-73.986997,40.732334,1
2009-06-23 18:03:00.000000196,7.3,2009-06-23 18:03:00 UTC,-73.996148,40.763962,-73.99165,40.749508,1
2010-06-21 18:26:00.00000059,31.47,2010-06-21 18:26:00 UTC,-73.874493,40.773967,-73.978487,40.761472999999995,1
2013-07-30 19:31:00.000000254,5.5,2013-07-30 19:31:00 UTC,-73.99073,40.740322,-73.99958199999999,40.7474,5
2010-04-16 16:07:00.00000043,16.9,2010-04-16 16:07:00 UTC,-74.003015,40.70639,-73.987447,40.750138,2
2010-11-28 02:14:00.00000030,4.5,2010-11-28 02:14:00 UTC,-73.98735500000001,40.719787,-73.98108,40.729477,5
2014-02-10 22:52:00.00000044,12.5,2014-02-10 22:52:00 UTC,-73.87451,40.774062,-73.911017,40.747177,5
2015-04-05 01:03:20.0000003,18.5,2015-04-05 01:03:20 UTC,-73.98766326904298,40.71967315673828,-73.92060852050781,40.74509811401367,2
2010-08-20 19:37:00.0000005,4.9,2010-08-20 19:37:00 UTC,-73.98442800000001,40.768933000000004,-73.986558,40.759308000000004,1
2011-01-30 07:09:00.0000009,15.3,2011-01-30 07:09:00 UTC,-73.998147,40.756505,-73.92028,40.740053,1
2011-04-03 00:12:29.0000007,9.7,2011-04-03 00:12:29 UTC,-73.981414,40.752969,-73.993083,40.723108,1
2012-09-24 15:23:03.0000003,28.0,2012-09-24 15:23:03 UTC,-73.863312,40.769981,-73.987464,40.720107,1
2014-03-18 21:46:54.0000003,6.5,2014-03-18 21:46:54 UTC,-73.968767,40.76161,-73.954992,40.777367,1
2009-02-23 06:49:40.0000001,3.3,2009-02-23 06:49:40 UTC,-73.960274,40.773106,-73.965761,40.769447,1
2009-03-06 07:19:00.000000102,10.9,2009-03-06 07:19:00 UTC,-73.902808,40.741572999999995,-73.924423,40.727398,1
2009-06-10 11:24:14.0000001,9.7,2009-06-10 11:24:14 UTC,-73.975769,40.786741,-73.960099,40.771025,1
2009-10-23 11:39:50.0000004,6.9,2009-10-23 11:39:50 UTC,-73.961572,40.774626,-73.963858,40.761687,1
2011-10-08 17:58:51.0000001,15.7,2011-10-08 17:58:51 UTC,-73.99954,40.722055,-73.948715,40.77818,4
2013-10-18 12:03:32.0000001,7.0,2013-10-18 12:03:32 UTC,-73.976386,40.751290999999995,-73.984016,40.742628,1
2009-02-25 07:20:00.0000001,5.3,2009-02-25 07:20:00 UTC,-73.99167,40.750637,-73.977183,40.755559999999996,5
2013-04-27 13:18:00.000000129,6.0,2013-04-27 13:18:00 UTC,-74.00016,40.721497,-73.99136800000001,40.72992,3
2013-01-07 12:35:14.0000003,12.5,2013-01-07 12:35:14 UTC,-73.950313,40.777283000000004,-73.979447,40.745348,1
2010-10-23 13:57:18.0000001,16.9,2010-10-23 13:57:18 UTC,-73.992375,40.724465,-73.973274,40.764162,2
2011-11-14 17:37:27.0000001,12.5,2011-11-14 17:37:27 UTC,-73.9748,40.7422,-74.0079,40.7033,1
2009-05-31 14:02:00.000000121,9.7,2009-05-31 14:02:00 UTC,-73.99346800000001,40.752362,-73.96642,40.755857,1
2009-08-17 17:11:00.000000130,12.1,2009-08-17 17:11:00 UTC,-73.977937,40.773658000000005,-73.98201,40.73747,1
2013-05-03 21:29:00.000000175,9.0,2013-05-03 21:29:00 UTC,-73.97058,40.79657,-73.98213,40.769917,1
2012-10-30 12:35:00.00000071,5.0,2012-10-30 12:35:00 UTC,-73.99069,40.756245,-73.988522,40.765772,5
2012-01-12 08:47:00.000000197,14.9,2012-01-12 08:47:00 UTC,-73.980473,40.688016999999995,-73.98778,40.738547,1
2012-02-18 23:02:31.0000001,5.7,2012-02-18 23:02:31 UTC,-73.96770699999999,40.755869,-73.98150799999999,40.741366,2
2012-03-02 16:32:35.0000001,29.3,2012-03-02 16:32:35 UTC,-73.957448,40.765964000000004,-73.87150600000001,40.77425,1
2012-04-12 22:24:00.000000167,12.5,2012-04-12 22:24:00 UTC,-74.004592,40.730432,-73.96850500000001,40.764996999999994,6
2010-12-17 02:36:00.00000023,12.1,2010-12-17 02:36:00 UTC,-73.98869,40.731208,-73.97402199999999,40.778568,1
2011-03-31 22:41:00.000000268,15.3,2011-03-31 22:41:00 UTC,-74.016223,40.704995000000004,-73.98915500000001,40.774445,1
2011-10-25 18:30:00.000000170,4.5,2011-10-25 18:30:00 UTC,-73.97824,40.741602,-73.98801999999999,40.73217,1
2012-02-16 22:31:35.0000001,5.7,2012-02-16 22:31:35 UTC,-73.965398,40.762703,-73.961298,40.777621,1
2012-04-21 10:42:45.0000003,10.1,2012-04-21 10:42:45 UTC,-73.98311700000001,40.755866999999995,-73.98284,40.777048,1
2013-05-01 09:02:36.0000004,12.5,2013-05-01 09:02:36 UTC,-73.950445,40.771236,-73.976012,40.762607,1
2010-05-01 10:05:00.000000133,8.9,2010-05-01 10:05:00 UTC,-74.005588,40.745818,-73.97095300000001,40.762417,1
2010-12-06 17:59:00.000000113,5.7,2010-12-06 17:59:00 UTC,-74.00369,40.732437,-74.002638,40.722362,1
2013-08-06 16:30:46.0000001,10.0,2013-08-06 16:30:46 UTC,-73.956721,40.767537,-73.95265500000001,40.790788,1
2013-09-07 22:30:00.00000082,14.0,2013-09-07 22:30:00 UTC,-73.994373,40.74344,-74.010912,40.716182,1
2010-07-02 19:36:00.00000045,5.3,2010-07-02 19:36:00 UTC,-73.990438,40.728947999999995,-73.97865,40.744887,3
2011-06-18 01:11:43.0000003,8.1,2011-06-18 01:11:43 UTC,-74.007998,40.740390999999995,-73.982101,40.740757,2
2014-11-08 08:56:00.00000031,6.5,2014-11-08 08:56:00 UTC,-73.99587199999999,40.73088,-74.006052,40.723271999999994,1
2014-12-06 14:39:00.00000080,6.5,2014-12-06 14:39:00 UTC,-73.95402,40.77887,-73.96269000000001,40.76981,2
2010-10-08 18:18:12.0000009,26.1,2010-10-08 18:18:12 UTC,-73.885141,40.772833,-73.98881300000001,40.722401,1
2010-02-19 18:23:55.0000001,7.7,2010-02-19 18:23:55 UTC,-73.949411,40.77685,-73.976299,40.785866999999996,1
2013-04-02 13:43:00.000000106,11.0,2013-04-02 13:43:00 UTC,-73.985652,40.727847,-74.00496,40.746477,1
2009-03-30 16:41:00.000000113,7.3,2009-03-30 16:41:00 UTC,-74.00827199999999,40.71451,-73.996838,40.735762,4
2012-04-17 18:38:28.0000002,4.5,2012-04-17 18:38:28 UTC,-73.998082,40.682678,-73.991008,40.68868,1
2012-10-26 17:29:00.000000112,5.5,2012-10-26 17:29:00 UTC,-73.976427,40.785527,-73.968197,40.799225,5
2010-09-26 15:31:23.0000003,4.1,2010-09-26 15:31:23 UTC,-73.97450500000001,40.752595,-73.977627,40.745204,1
2012-03-23 18:53:29.0000001,9.7,2012-03-23 18:53:29 UTC,-74.003165,40.749008,-73.971333,40.759921999999996,1
2013-06-22 13:47:00.00000098,5.5,2013-06-22 13:47:00 UTC,-73.972995,40.793317,-73.97381800000001,40.784337,1
2010-01-27 15:15:00.00000043,18.1,2010-01-27 15:15:00 UTC,-73.96339499999999,40.756809999999994,-74.015573,40.716048,1
2011-02-10 14:14:00.00000083,5.3,2011-02-10 14:14:00 UTC,-73.985612,40.747648,-73.98071,40.750475,2
2014-03-01 20:12:52.0000001,4.5,2014-03-01 20:12:52 UTC,-73.98101700000001,40.782421,-73.982339,40.771547,1
2013-01-08 09:00:00.00000035,4.5,2013-01-08 09:00:00 UTC,-74.00039,40.747727000000005,-73.99327,40.73619,1
2013-07-18 23:14:00.000000197,4.5,2013-07-18 23:14:00 UTC,-73.977067,40.753147,-73.968822,40.756982,3
2010-08-27 18:28:00.000000127,3.3,2010-08-27 18:28:00 UTC,-73.975488,40.752702,-73.97888499999999,40.748658,1
2012-01-30 02:08:00.00000015,11.3,2012-01-30 02:08:00 UTC,-74.00049,40.718272,-73.95683000000001,40.68722,1
2013-01-01 18:52:00.000000121,6.0,2013-01-01 18:52:00 UTC,-73.990245,40.757205,-73.98446,40.769242,1
2015-01-17 12:55:54.0000003,5.5,2015-01-17 12:55:54 UTC,-73.98419189453125,40.74339294433594,-73.9913330078125,40.731727600097656,2
2009-05-27 07:55:09.0000003,6.1,2009-05-27 07:55:09 UTC,-73.958713,40.780770000000004,-73.951824,40.769601,1
2009-10-14 12:49:15.0000002,8.5,2009-10-14 12:49:15 UTC,-73.98214,40.779030999999996,-73.968814,40.764488,1
2013-12-30 16:49:00.0000009,6.0,2013-12-30 16:49:00 UTC,-73.94239499999999,40.822327,-73.952607,40.810867,1
2015-01-16 09:26:48.0000001,8.0,2015-01-16 09:26:48 UTC,-74.0065155029297,40.732521057128906,-74.00505065917969,40.72324752807617,1
2015-05-15 16:18:56.0000001,30.04,2015-05-15 16:18:56 UTC,-73.8727264404297,40.77425003051758,-73.94859313964845,40.77561950683594,1
2009-01-04 16:13:00.000000152,6.9,2009-01-04 16:13:00 UTC,-73.989065,40.726842,-74.00525,40.735983000000004,1
2011-12-02 06:57:44.0000001,4.5,2011-12-02 06:57:44 UTC,-73.9935,40.7331,-73.986,40.7408,1
2013-03-27 08:23:00.000000174,4.0,2013-03-27 08:23:00 UTC,-73.996787,40.757827,-73.99214,40.764222,1
2013-04-01 19:40:38.0000003,8.5,2013-04-01 19:40:38 UTC,-73.988897,40.692324,-73.996921,40.711841,1
2014-04-19 19:13:00.000000109,13.0,2014-04-19 19:13:00 UTC,-73.95679799999999,40.770817,-73.98673000000001,40.729978,1
2014-06-06 06:50:26.0000001,6.0,2014-06-06 06:50:26 UTC,-73.98555,40.731676,-73.996897,40.723875,1
2011-08-14 11:38:32.0000001,8.9,2011-08-14 11:38:32 UTC,-73.978837,40.741052,-74.00613,40.739708,1
2013-09-18 14:19:06.0000002,13.0,2013-09-18 14:19:06 UTC,-73.954062,40.773051,-73.969639,40.762871999999994,1
2014-05-21 13:31:00.00000027,8.0,2014-05-21 13:31:00 UTC,-73.98217,40.774772,-73.973428,40.764502,1
2010-05-14 16:50:22.0000002,5.3,2010-05-14 16:50:22 UTC,-73.97039000000001,40.796985,-73.977939,40.788201,1
2013-02-19 18:11:00.000000127,10.5,2013-02-19 18:11:00 UTC,-73.971337,40.787192,-73.975045,40.763457,6
2009-10-03 16:30:00.00000081,5.7,2009-10-03 16:30:00 UTC,-73.964838,40.775438,-73.981493,40.771032,1
2011-09-26 06:52:00.00000027,27.7,2011-09-26 06:52:00 UTC,-73.986302,40.75335,-73.872875,40.774302,2
2009-05-14 11:25:26.0000005,11.7,2009-05-14 11:25:26 UTC,-73.96427,40.760482,-73.99247,40.743345,1
2013-10-10 19:10:13.0000009,32.33,2013-10-10 19:10:13 UTC,-73.874522,40.774069,-73.98912299999999,40.735819,1
2010-01-06 13:18:00.00000097,5.7,2010-01-06 13:18:00 UTC,-73.971698,40.757996999999996,-73.974172,40.748692999999996,1
2012-10-11 12:13:00.00000099,12.0,2012-10-11 12:13:00 UTC,-73.99331,40.727827000000005,-73.968655,40.751432,1
2013-08-26 08:23:22.0000005,8.0,2013-08-26 08:23:22 UTC,-73.96327600000001,40.758081,-73.979473,40.765511,1
2011-03-08 09:40:20.0000002,6.1,2011-03-08 09:40:20 UTC,-73.98996600000001,40.756234,-73.97824,40.753165,1
2013-01-17 17:49:00.000000229,21.5,2013-01-17 17:49:00 UTC,-73.984572,40.742096999999994,-73.960657,40.715095,1
2011-10-26 20:36:00.00000060,5.3,2011-10-26 20:36:00 UTC,-73.97563000000001,40.755157000000004,-73.9672,40.764022,1
2011-04-13 12:59:00.000000129,5.7,2011-04-13 12:59:00 UTC,-73.974742,40.754373,-73.989775,40.741727000000004,1
2012-03-21 11:54:22.0000003,4.9,2012-03-21 11:54:22 UTC,-73.95614300000001,40.769636,-73.961507,40.767590999999996,1
2012-06-23 02:33:00.00000011,53.3,2012-06-23 02:33:00 UTC,-74.00534499999999,40.740448,-73.817578,40.739767,1
2012-08-15 06:52:00.00000091,5.7,2012-08-15 06:52:00 UTC,-73.969415,40.7659,-73.982465,40.75278,1
2013-02-05 22:12:30.0000002,8.0,2013-02-05 22:12:30 UTC,-74.000812,40.742165,-73.98678699999999,40.765060999999996,1
2014-02-09 13:46:00.00000076,5.0,2014-02-09 13:46:00 UTC,-73.99746999999999,40.721825,-73.98993,40.734384999999996,1
2010-05-12 13:29:00.000000101,16.1,2010-05-12 13:29:00 UTC,-74.00721,40.711753,-73.985648,40.755347,3
2011-08-07 14:54:00.000000126,4.5,2011-08-07 14:54:00 UTC,-73.997867,40.735873,-73.988485,40.731712,2
2010-10-28 07:11:00.000000113,25.7,2010-10-28 07:11:00 UTC,-73.916597,40.780328000000004,-74.00458499999999,40.706938,1
2012-11-30 10:13:16.0000007,7.5,2012-11-30 10:13:16 UTC,-74.00525,40.753788,-74.008574,40.747215999999995,1
2012-12-18 12:10:00.00000055,13.0,2012-12-18 12:10:00 UTC,-74.006525,40.73243,-73.979795,40.748655,6
2009-10-12 22:26:10.0000001,4.9,2009-10-12 22:26:10 UTC,-73.98900400000001,40.730487,-73.99117700000001,40.719543,1
2009-11-11 21:10:46.0000002,10.1,2009-11-11 21:10:46 UTC,-73.95315699999999,40.776161,-73.974595,40.732986,1
2012-10-10 20:28:54.0000002,10.0,2012-10-10 20:28:54 UTC,-73.973136,40.755565999999995,-73.988324,40.725927,1
2013-02-17 16:48:00.00000014,5.5,2013-02-17 16:48:00 UTC,-73.98892,40.736752,-73.982005,40.746691999999996,1
2014-05-04 05:22:16.0000001,4.5,2014-05-04 05:22:16 UTC,-73.99727,40.741721000000005,-74.004173,40.731487,1
2010-07-17 07:03:00.00000048,11.7,2010-07-17 07:03:00 UTC,-73.919443,40.743452000000005,-73.965388,40.768607,1
2011-12-13 05:42:00.00000017,4.5,2011-12-13 05:42:00 UTC,-73.952782,40.786653,-73.953843,40.779,5
2012-06-13 20:02:33.0000007,10.9,2012-06-13 20:02:33 UTC,-74.004604,40.721383,-73.986586,40.761687,1
2012-10-01 20:24:00.00000074,3.5,2012-10-01 20:24:00 UTC,-73.966635,40.767332,-73.966635,40.767332,1
2013-07-10 15:56:00.00000016,8.0,2013-07-10 15:56:00 UTC,-73.96333800000001,40.76917,-73.983525,40.779445,6
2013-07-22 16:45:00.000000142,7.5,2013-07-22 16:45:00 UTC,-73.98088,40.759516999999995,-73.981703,40.758666999999996,2
2011-01-30 15:41:32.0000002,7.7,2011-01-30 15:41:32 UTC,-73.953884,40.766286,-73.963693,40.754545,1
2011-10-12 19:43:00.000000213,10.5,2011-10-12 19:43:00 UTC,-73.983075,40.744927000000004,-73.988198,40.765642,1
2013-08-28 21:03:48.0000001,6.5,2013-08-28 21:03:48 UTC,-73.992151,40.753948,-73.978087,40.752223,1
2009-03-18 11:39:15.0000001,7.3,2009-03-18 11:39:15 UTC,-73.95474499999999,40.763804,-73.977825,40.773533,1
2010-10-30 14:07:00.00000081,9.7,2010-10-30 14:07:00 UTC,-73.961168,40.80168,-73.982102,40.769473,1
